SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,1140 Bromfield Rd,Hillsborough,CA,94010,6550000,5,6.0,,6130,47480,2002,,1069,,,,,https://www.redfin.com/CA/Hillsborough/1140-Bromfield-Rd-94010/home/1914585,,,N,Y,37.5623689,-122.3572241
PAST SALE,,Single Family Residential,55 Falkirk Ln,Hillsborough,CA,94010,5900000,5,4.0,,4080,23958,1975,,1446,,,,,https://www.redfin.com/CA/Hillsborough/55-Falkirk-Ln-94010/home/1973259,,,N,Y,37.5440209,-122.3542532
PAST SALE,,Single Family Residential,132 Elm Ave,Burlingame,CA,94010,9050000,4,5.0,,5181,12277,2021,,1747,,,,,https://www.redfin.com/CA/Burlingame/132-Elm-Ave-94010/home/1339564,,,N,Y,37.571113,-122.3524968
PAST SALE,,Single Family Residential,1228 Drake Ave,Burlingame,CA,94010,2400000,2,1.0,,980,6000,1923,,2449,,,,,https://www.redfin.com/CA/Burlingame/1228-Drake-Ave-94010/home/2019274,,,N,Y,37.5822383,-122.3696298
PAST SALE,November-21-2025,Single Family Residential,1015 Woodland Dr,Hillsborough,CA,94010,4900000,5,3.5,HILLSBOROUGH,3918,21780,1967,,1251,,Sold,,,https://www.redfin.com/CA/Hillsborough/1015-Woodland-Dr-94010/home/1442638,MLSListings,ML82028079,N,Y,37.5493073,-122.3310901
PAST SALE,September-25-2025,Single Family Residential,1516 Cortez Ave,Burlingame,CA,94010,2750000,4,3.5,Burlinhome/Easton Ad,2530,9417,1925,,1087,,Sold,,,https://www.redfin.com/CA/Burlingame/1516-Cortez-Ave-94010/home/1547880,San Francisco MLS,425070319,N,Y,37.5881959,-122.3766358
PAST SALE,October-1-2025,Single Family Residential,2120 Redington Rd,Hillsborough,CA,94010,5050000,4,4.0,HILLSBOROUGH,2860,17737,1948,,1766,,Sold,,,https://www.redfin.com/CA/Hillsborough/2120-Redington-Rd-94010/home/1773393,MLSListings,ML82021572,N,Y,37.5734677,-122.3674816
PAST SALE,,Other,1021 Capuchino Ave,Burlingame,CA,94010,2325000,,,,,9462,,,,,,,,https://www.redfin.com/CA/Burlingame/1021-Capuchino-Ave-94010/home/1589868,,,N,Y,37.5831617,-122.3624922
PAST SALE,October-9-2025,Single Family Residential,2705 Arguello Dr,Burlingame,CA,94010,3000000,3,2.0,BURLINGAME,2101,8695,1960,,1428,,Sold,,,https://www.redfin.com/CA/Burlingame/2705-Arguello-Dr-94010/home/1606440,MLSListings,ML82022441,N,Y,37.5838315,-122.389861
PAST SALE,September-3-2025,Single Family Residential,940 Hayne Rd,Hillsborough,CA,94010,5210000,4,4.5,HILLSBOROUGH,5100,48350,1980,,1022,,Sold,,,https://www.redfin.com/CA/Hillsborough/940-Hayne-Rd-94010/home/1641757,MLSListings,ML82018061,N,Y,37.5564034,-122.3528829
PAST SALE,November-5-2025,Single Family Residential,715 Brewer Dr,Hillsborough,CA,94010,9700000,6,4.0,HILLSBOROUGH,3940,34125,1920,,2462,,Sold,,,https://www.redfin.com/CA/Hillsborough/715-Brewer-Dr-94010/home/1875379,MLSListings,ML82025915,N,Y,37.5684069,-122.3536823
PAST SALE,September-30-2025,Single Family Residential,1549 Eastmoor Rd,Burlingame,CA,94010,2945000,3,2.0,BURLINGAME,1732,5000,1942,,1700,,Sold,,,https://www.redfin.com/CA/Burlingame/1549-Eastmoor-Rd-94010/home/673889,MLSListings,ML82019603,N,Y,37.5919634,-122.3759235
PAST SALE,October-9-2025,Single Family Residential,1221 Southdown,Hillsborough,CA,94010,6780000,7,6.0,HILLSBOROUGH,5065,24632,1954,,1339,,Sold,,,https://www.redfin.com/CA/Hillsborough/1221-Southdown-Rd-94010/home/1902887,MLSListings,ML82023191,N,Y,37.5481503,-122.3539308
PAST SALE,,Single Family Residential,401 Hillsborough Blvd,Hillsborough,CA,94010,4600000,4,3.5,,3920,18422,1946,,1173,,,,,https://www.redfin.com/CA/Hillsborough/401-Hillsborough-Blvd-94010/home/1751245,,,N,Y,37.5608995,-122.3532396
PAST SALE,October-10-2025,Single Family Residential,2684 Summit Dr,Hillsborough,CA,94010,3850000,4,4.0,BURLINGAME,3089,17401,1955,,1246,,Sold,,,https://www.redfin.com/CA/Hillsborough/2684-Summit-Dr-94010/home/2047389,MLSListings,ML82010089,N,Y,37.5749403,-122.384734
PAST SALE,October-17-2025,Single Family Residential,1820 Capistrano Way,Burlingame,CA,94010,3760000,3,2.0,BURLINGAME,2100,8544,1964,,1790,,Sold,,,https://www.redfin.com/CA/Burlingame/1820-Capistrano-Way-94010/home/1814606,MLSListings,ML82021393,N,Y,37.5832982,-122.3973701
PAST SALE,November-12-2025,Single Family Residential,733 Lexington Way,Burlingame,CA,94010,2900000,3,2.5,BURLINGAME,1640,4784,1939,,1768,,Sold,,,https://www.redfin.com/CA/Burlingame/733-Lexington-Way-94010/home/1131597,MLSListings,ML82025277,N,Y,37.5835835,-122.3435818
PAST SALE,October-8-2025,Single Family Residential,135 Rockridge Rd,Hillsborough,CA,94010,5650000,4,3.5,HILLSBOROUGH,3170,23044,1960,,1782,,Sold,,,https://www.redfin.com/CA/Hillsborough/135-Rockridge-Rd-94010/home/1978761,MLSListings,ML82022637,N,Y,37.5560577,-122.3371928
PAST SALE,November-5-2025,Single Family Residential,1430 Lakeview Dr,Hillsborough,CA,94010,4195000,4,3.5,HILLSBOROUGH,3160,22485,1971,,1328,,Sold,,,https://www.redfin.com/CA/Hillsborough/1430-Lakeview-Dr-94010/home/1514700,MLSListings,ML82023761,N,Y,37.5342084,-122.3602467
PAST SALE,October-10-2025,Single Family Residential,3045 Trousdale Dr,Burlingame,CA,94010,2807275,4,2.0,BURLINGAME,2120,12305,1964,,1324,,Sold,,,https://www.redfin.com/CA/Burlingame/3045-Trousdale-Dr-94010/home/1707873,MLSListings,ML82021340,N,Y,37.5813364,-122.3997116
PAST SALE,November-21-2025,Single Family Residential,105 Pepper Ave,Burlingame,CA,94010,3705000,4,2.0,BURLINGAME,2340,6248,1927,,1583,,Sold,,,https://www.redfin.com/CA/Burlingame/105-Pepper-Ave-94010/home/2052113,MLSListings,ML82026874,N,Y,37.5707689,-122.3509042
PAST SALE,November-12-2025,Single Family Residential,1111 Tournament Dr,Hillsborough,CA,94010,7500000,5,6.5,HILLSBOROUGH,6990,30911,1995,,1073,,Sold,,,https://www.redfin.com/CA/Hillsborough/1111-Tournament-Dr-94010/home/1331583,MLSListings,ML82025050,N,Y,37.5398488,-122.3448441
PAST SALE,September-12-2025,Single Family Residential,1509 Los Montes Dr,Burlingame,CA,94010,4150000,5,4.0,BURLINGAME,3436,9108,2003,,1208,,Sold,,,https://www.redfin.com/CA/Burlingame/1509-Los-Montes-Dr-94010/home/1539221,MLSListings,ML82018142,N,Y,37.5737493,-122.394785
PAST SALE,September-19-2025,Single Family Residential,219 Dwight Rd,Burlingame,CA,94010,1898000,2,1.0,BURLINGAME,1340,5373,1937,,1416,,Sold,,,https://www.redfin.com/CA/Burlingame/219-Dwight-Rd-94010/home/2029248,MLSListings,ML82020382,N,Y,37.5835288,-122.338363
