SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,3657 Jefferson Ave,Redwood City,CA,94062,1898000,3,2.0,,2150,3580,1980,,883,,,,,https://www.redfin.com/CA/Redwood-City/3657-Jefferson-Ave-94062/home/1221165,,,N,Y,37.4649462,-122.253495
PAST SALE,September-25-2025,Single Family Residential,436 Summit,Emerald Hills,CA,94062,4000000,5,6.5,REDWOOD CITY,5116,18730,2009,,782,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/436-Summit-Dr-94062/home/17309212,MLSListings,ML82022971,N,Y,37.4694548,-122.2648915
PAST SALE,,Single Family Residential,171 Inner Cir,Redwood City,CA,94062,2250000,2,1.0,,1050,14408,1924,,2143,,,,,https://www.redfin.com/CA/Redwood-City/171-Inner-Cir-94062/home/833053,,,N,Y,37.4756854,-122.2465863
PAST SALE,October-10-2025,Single Family Residential,1780 Edgewood Rd,Redwood City,CA,94062,2200000,4,3.5,REDWOOD CITY,2555,27483,1955,,861,,Sold,,,https://www.redfin.com/CA/Redwood-City/1780-Edgewood-Rd-94062/home/2029610,MLSListings,ML82022910,N,Y,37.4760619,-122.2669244
PAST SALE,October-20-2025,Single Family Residential,808 Mohican Way,Redwood City,CA,94062,2048000,3,3.0,REDWOOD CITY,3130,8949,1968,,654,,Sold,,,https://www.redfin.com/CA/Redwood-City/808-Mohican-Way-94062/home/827959,MLSListings,ML82023747,N,Y,37.4610055,-122.2582053
PAST SALE,October-2-2025,Single Family Residential,371 Jeter St,Redwood City,CA,94062,2412000,4,3.0,REDWOOD CITY,2037,6500,1948,,1184,,Sold,,,https://www.redfin.com/CA/Redwood-City/371-Jeter-St-94062/home/1416326,MLSListings,ML82019937,N,Y,37.4787194,-122.2406066
PAST SALE,September-15-2025,Single Family Residential,320 Harcross Rd,Woodside,CA,94062,18900000,7,8.5,WOODSIDE,12485,217870,1929,,1514,,Sold,,,https://www.redfin.com/CA/Woodside/320-Harcross-Rd-94062/home/1609589,MLSListings,ML82019556,N,Y,37.4518154,-122.246563
PAST SALE,October-7-2025,Single Family Residential,722 Bayview Way,Redwood City,CA,94062,2905000,3,2.5,REDWOOD CITY,2930,15610,1993,,991,,Sold,,,https://www.redfin.com/CA/Redwood-City/722-Bayview-Way-94062/home/1686426,MLSListings,ML82020527,N,Y,37.4611354,-122.2665972
PAST SALE,September-30-2025,Single Family Residential,3530 Altamont Way,Redwood City,CA,94062,2266000,3,2.0,REDWOOD CITY,1525,7051,1960,,1486,,Sold,,,https://www.redfin.com/CA/Redwood-City/3530-Altamont-Way-94062/home/831324,MLSListings,ML82020462,N,Y,37.4666706,-122.2502543
PAST SALE,September-19-2025,Single Family Residential,115 Toyon Ct,Woodside,CA,94062,3800000,4,3.0,WOODSIDE,2400,19360,1953,,1583,,Sold,,,https://www.redfin.com/CA/Woodside/115-Toyon-Ct-94062/home/1857666,MLSListings,ML82019068,N,Y,37.4370047,-122.2579995
PAST SALE,November-13-2025,Single Family Residential,125 Warwick St,Redwood City,CA,94062,1960000,2,1.0,REDWOOD CITY,1240,6750,1939,,1581,,Sold,,,https://www.redfin.com/CA/Redwood-City/125-Warwick-St-94062/home/803470,MLSListings,ML82025152,N,Y,37.4882439,-122.2453928
PAST SALE,October-20-2025,Single Family Residential,334 Hillview Ave,Redwood City,CA,94062,2485000,3,2.0,Redwood City,2130,9000,1942,,1167,,Sold,,,https://www.redfin.com/CA/Redwood-City/334-Hillview-Ave-94062/home/2029838,MLSListings,ML82023636,N,Y,37.474597,-122.2470339
PAST SALE,October-29-2025,Single Family Residential,503 Arlington Rd,Redwood City,CA,94062,4612000,5,2.5,REDWOOD CITY,3390,14963,1931,,1360,,Sold,,,https://www.redfin.com/CA/Redwood-City/503-Arlington-Rd-94062/home/803525,MLSListings,ML82019620,N,Y,37.4871823,-122.2455939
PAST SALE,September-18-2025,Single Family Residential,14 Nevada St,Redwood City,CA,94062,2425000,2,2.0,REDWOOD CITY,2070,9100,1938,,1171,,Sold,,,https://www.redfin.com/CA/Redwood-City/14-Nevada-St-94062/home/1926481,MLSListings,ML82018104,N,Y,37.4812025,-122.2507855
PAST SALE,September-12-2025,Single Family Residential,2146 Whipple Ave,Redwood City,CA,94062,2660000,4,2.5,REDWOOD CITY,2550,8400,1965,,1043,,Sold,,,https://www.redfin.com/CA/Redwood-City/2146-Whipple-Ave-94062/home/805249,MLSListings,ML82017299,N,Y,37.4830073,-122.2496489
PAST SALE,November-17-2025,Single Family Residential,542 Topaz St,Redwood City,CA,94062,2250000,3,2.0,Redwood City,1520,7875,1946,,1480,,Sold,,,https://www.redfin.com/CA/Redwood-City/542-Topaz-St-94062/home/831081,MLSListings,ML82024119,N,Y,37.4708038,-122.2460163
PAST SALE,September-15-2025,Single Family Residential,520 Topaz St,Redwood City,CA,94062,1900000,3,2.0,REDWOOD CITY,1487,5250,1954,,1278,,Sold,,,https://www.redfin.com/CA/Redwood-City/520-Topaz-St-94062/home/1700130,MLSListings,ML82018139,N,Y,37.4711077,-122.2464548
PAST SALE,October-9-2025,Single Family Residential,1713 Hopkins Ave,Redwood City,CA,94062,4150000,5,3.5,REDWOOD CITY,3700,8288,1941,,1122,,Sold,,,https://www.redfin.com/CA/Redwood-City/1713-Hopkins-Ave-94062/home/1988086,MLSListings,ML82022891,N,Y,37.4840296,-122.2436492
PAST SALE,October-20-2025,Single Family Residential,433 Upton St,Redwood City,CA,94062,1910000,3,2.0,REDWOOD CITY,1383,5500,2008,,1381,,Sold,,,https://www.redfin.com/CA/Redwood-City/433-Upton-St-94062/home/2058092,MLSListings,ML82022014,N,Y,37.4722062,-122.2483802
PAST SALE,September-8-2025,Single Family Residential,495 Summit Springs Rd,Woodside,CA,94062,3000000,6,3.5,WOODSIDE,2840,69275,1960,,1056,,Sold,,,https://www.redfin.com/CA/Woodside/495-Summit-Springs-Rd-94062/home/2056538,MLSListings,ML82013538,N,Y,37.4245188,-122.2788436
PAST SALE,October-31-2025,Single Family Residential,164 Lowell St,Redwood City,CA,94062,2580000,3,2.0,REDWOOD CITY,1710,6500,1940,,1509,,Sold,,,https://www.redfin.com/CA/Redwood-City/164-Lowell-St-94062/home/1306580,MLSListings,ML82020117,N,Y,37.4801601,-122.2463784
PAST SALE,September-10-2025,Townhouse,26 Avondale Ave,Redwood City,CA,94062,1600000,3,3.5,REDWOOD CITY,1860,,2019,,860,469,Sold,,,https://www.redfin.com/CA/Redwood-City/26-Avondale-Ave-94062/home/172817791,MLSListings,ML82017842,N,Y,37.492295,-122.24334
