SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,611 Hillside Blvd,Daly City,CA,94014,1100000,4,2.0,,1790,4400,1925,,615,,,,,https://www.redfin.com/CA/Daly-City/611-Hillside-Blvd-94014/home/1065500,,,N,Y,37.6954517,-122.461749
PAST SALE,,Single Family Residential,656 Price St,Daly City,CA,94014,1020000,4,2.0,,1770,2556,1976,,576,,,,,https://www.redfin.com/CA/Daly-City/656-Price-St-94014/home/1412032,,,N,Y,37.6944964,-122.4560923
PAST SALE,,Condo/Co-op,86 Cityview Dr,Daly City,CA,94014,910000,3,2.5,,1562,,1985,,583,,,,,https://www.redfin.com/CA/Daly-City/86-Cityview-Dr-94014/home/1687808,,,N,Y,37.7044191,-122.4429866
PAST SALE,November-24-2025,Townhouse,100 Chelsea Ct Unit B,Daly City,CA,94014,825000,2,2.0,DALY CITY,1221,2961,2017,,676,236,Sold,,,https://www.redfin.com/CA/Daly-City/100-Chelsea-Ct-94014/unit-B/home/146705044,MLSListings,ML82026371,N,Y,37.703273,-122.4605842
PAST SALE,October-14-2025,Single Family Residential,147 Accacia St,Daly City,CA,94014,815000,4,3.0,DALY CITY,1780,2500,1942,,458,,Sold,,,https://www.redfin.com/CA/Daly-City/147-Accacia-St-94014/home/1474576,MLSListings,ML82022474,N,Y,37.7059828,-122.4150813
PAST SALE,November-5-2025,Condo/Co-op,1003 San Antonio Cir #303,Daly City,CA,94014,645000,2,1.0,DALY CITY,784,,1986,,823,436,Sold,,,https://www.redfin.com/CA/Daly-City/1003-San-Antonio-Cir-94014/unit-303/home/1223891,MLSListings,ML82024352,N,Y,37.7073011,-122.4405396
PAST SALE,October-10-2025,Single Family Residential,327 Willits St,Daly City,CA,94014,1200000,4,1.0,DALY CITY,990,4406,1907,,1212,,Sold,,,https://www.redfin.com/CA/Daly-City/327-Willits-St-94014/home/1655947,MLSListings,ML82021239,N,Y,37.6989411,-122.467747
PAST SALE,September-5-2025,Single Family Residential,127 Mateo Ave,Daly City,CA,94014,1375000,4,3.0,DALY CITY,2200,3000,1982,,625,,Sold,,,https://www.redfin.com/CA/Daly-City/127-Mateo-Ave-94014/home/1578722,MLSListings,ML82018971,N,Y,37.6910039,-122.4666838
PAST SALE,October-22-2025,Single Family Residential,385 Castle St,Daly City,CA,94014,1328000,3,2.5,Original Daly City,2390,2585,2009,,556,,Sold,,,https://www.redfin.com/CA/Daly-City/385-Castle-St-94014/home/12243300,San Francisco MLS,425073213,N,Y,37.6919694,-122.4617217
PAST SALE,September-18-2025,Townhouse,814 Schwerin St,Daly City,CA,94014,815000,4,2.0,Daly City,1040,2500,1942,,784,,Sold,,,https://www.redfin.com/CA/Daly-City/814-Schwerin-St-94014/home/1656282,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41106672,N,Y,37.7043362,-122.414402
PAST SALE,October-15-2025,Single Family Residential,39 Willits St,Daly City,CA,94014,1000000,2,1.0,Original Daly City,1290,2937,1946,,775,,Sold,,,https://www.redfin.com/CA/Daly-City/39-Willits-St-94014/home/544155,San Francisco MLS,425073717,N,Y,37.7042413,-122.4684179
PAST SALE,October-27-2025,Single Family Residential,20 Frankfort St,Daly City,CA,94014,1100000,3,2.0,DALY CITY,1390,3000,1954,,791,,Sold,,,https://www.redfin.com/CA/Daly-City/20-Frankfort-St-94014/home/2035862,MLSListings,ML82022650,N,Y,37.7072253,-122.4422046
PAST SALE,September-23-2025,Single Family Residential,46 Caroline Way,Daly City,CA,94014,1450000,3,1.5,DALY CITY,1400,6149,1963,,1036,,Sold,,,https://www.redfin.com/CA/Daly-City/46-Caroline-Way-94014/home/1325141,MLSListings,ML82020313,N,Y,37.7052018,-122.4333234
PAST SALE,November-13-2025,Single Family Residential,626 Price St,Daly City,CA,94014,1130000,2,2.0,DALY CITY,1560,2500,1976,,724,,Sold,,,https://www.redfin.com/CA/Daly-City/626-Price-St-94014/home/2041877,MLSListings,ML82024502,N,Y,37.6938303,-122.4571292
PAST SALE,November-21-2025,Single Family Residential,262 Vista Grande Ave,Daly City,CA,94014,680000,1,1.0,Original Daly City,600,2500,1914,,1133,,Sold,,,https://www.redfin.com/CA/Daly-City/262-Vista-Grande-Ave-94014/home/1779630,San Francisco MLS,425081686,N,Y,37.7033585,-122.4661735
PAST SALE,September-30-2025,Single Family Residential,366 Chester St,Daly City,CA,94014,908000,2,1.5,DALY CITY,1440,2125,1954,,631,,Sold,,,https://www.redfin.com/CA/Daly-City/366-Chester-St-94014/home/1042907,MLSListings,ML82020203,N,Y,37.6904391,-122.4558613
PAST SALE,November-12-2025,Single Family Residential,277 Polaris Way,Daly City,CA,94014,1255000,3,2.0,Southern Hills,1220,3301,1962,,1029,,Sold,,,https://www.redfin.com/CA/Daly-City/277-Polaris-Way-94014/home/911694,San Francisco MLS,425077562,N,Y,37.7079122,-122.4382086
PAST SALE,,Single Family Residential,139 Evergreen Ave,Daly City,CA,94014,865000,2,2.5,,880,2500,1908,,983,,,,,https://www.redfin.com/CA/Daly-City/139-Evergreen-Ave-94014/home/1673096,,,N,Y,37.7065631,-122.4560345
PAST SALE,October-7-2025,Single Family Residential,291 Roosevelt Ave,Daly City,CA,94014,980000,2,1.0,DALY CITY,1680,2674,1947,,583,,Sold,,,https://www.redfin.com/CA/Daly-City/291-Roosevelt-Ave-94014/home/1997717,MLSListings,ML82019318,N,Y,37.7042987,-122.452923
PAST SALE,October-15-2025,Condo/Co-op,1015 San Gabriel Cir #525,Daly City,CA,94014,690800,2,1.5,Daly City,1055,1054,1986,,655,456,Sold,,,https://www.redfin.com/CA/Daly-City/1015-San-Gabriel-Cir-94014/unit-525/home/1288475,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41109044,N,Y,37.7059688,-122.4413415
PAST SALE,September-17-2025,Mobile/Manufactured Home,94 Shelter Ln,Daly City,CA,94014,392000,2,2.0,Mis-Match,1440,,,,272,,Sold,,,https://www.redfin.com/CA/Daly-City/94-Shelter-Ln-94014/home/196375870,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41104640,N,Y,37.6868463,-122.4469328
PAST SALE,October-30-2025,Single Family Residential,372 Winchester St,Daly City,CA,94014,1180000,4,3.0,Original Daly City,1920,2500,1965,,615,,Sold,,,https://www.redfin.com/CA/Daly-City/372-Winchester-St-94014/home/1528068,BAREIS,425074076,N,Y,37.7058958,-122.4550089
PAST SALE,November-19-2025,Single Family Residential,788 Templeton Ave,Daly City,CA,94014,950000,2,1.0,Daly City,1040,3099,1926,,913,,Sold,,,https://www.redfin.com/CA/Daly-City/788-Templeton-Ave-94014/home/552595,MLSListings,ML82023642,N,Y,37.7031087,-122.451903
PAST SALE,November-10-2025,Single Family Residential,598 Atlanta St,Daly City,CA,94014,1131000,3,2.5,Blossom Valley,1440,3500,1955,,785,,Sold,,,https://www.redfin.com/CA/Daly-City/598-Atlanta-St-94014/home/1429208,San Francisco MLS,425075819,N,Y,37.6906247,-122.4539557
