SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,56 Edge Rd,Atherton,CA,94027,13500000,5,4.5,,6326,44976,2012,,2134,,,,,https://www.redfin.com/CA/Atherton/56-Edge-Rd-94027/home/1643822,,,N,Y,37.4667594,-122.1732932
PAST SALE,November-4-2025,Single Family Residential,11 De Bell Dr,Atherton,CA,94027,5500000,3,3.0,ATHERTON,3070,36701,1946,,1792,,Sold,,,https://www.redfin.com/CA/Atherton/11-De-Bell-Dr-94027/home/1920398,MLSListings,ML82026665,N,Y,37.4625655,-122.179042
PAST SALE,,Single Family Residential,118 Greenoaks Dr,Atherton,CA,94027,7250000,3,2.0,,2010,40715,1947,,3607,,,,,https://www.redfin.com/CA/Atherton/118-Greenoaks-Dr-94027/home/853094,,,N,Y,37.4704743,-122.1769753
PAST SALE,November-5-2025,Single Family Residential,1 Larch Dr,Atherton,CA,94027,7300000,6,5.5,ATHERTON,3770,39996,1953,,1936,,Sold,,,https://www.redfin.com/CA/Atherton/1-Larch-Dr-94027/home/1360947,MLSListings,ML82026819,N,Y,37.4727286,-122.178859
PAST SALE,,Single Family Residential,99 Inglewood Ln,Atherton,CA,94027,22000000,4,5.0,,6800,41994,1990,,3235,,,,,https://www.redfin.com/CA/Atherton/99-Inglewood-Ln-94027/home/1203393,,,N,Y,37.4569832,-122.2004149
PAST SALE,,Single Family Residential,39 Faxon Rd,Atherton,CA,94027,15100000,2,2.5,,4890,60281,1988,,3088,,,,,https://www.redfin.com/CA/Atherton/39-Faxon-Rd-94027/home/2054441,,,N,Y,37.4488049,-122.204193
PAST SALE,September-17-2025,Single Family Residential,48 MIDDLEGATE St,Atherton,CA,94027,6198000,5,3.5,ATHERTON,3790,6750,2015,,1635,,Sold,,,https://www.redfin.com/CA/Atherton/48-Middlegate-St-94027/home/1742897,MLSListings,ML82014811,N,Y,37.4623765,-122.2056774
PAST SALE,September-8-2025,Single Family Residential,51 Toyon Rd,Atherton,CA,94027,7520000,6,4.0,ATHERTON,3809,39205,1955,,1974,,Sold,,,https://www.redfin.com/CA/Atherton/51-Toyon-Rd-94027/home/851395,MLSListings,ML82019679,N,Y,37.4673683,-122.1774613
PAST SALE,October-21-2025,Single Family Residential,196 Encinal Ave,Atherton,CA,94027,6800000,4,2.5,Atherton,3145,40701,1952,,2162,,Sold,,,https://www.redfin.com/CA/Atherton/196-Encinal-Ave-94027/home/1202783,MetroList,425079055,N,Y,37.4645493,-122.1847349
PAST SALE,September-19-2025,Single Family Residential,391 Atherton Ave,Atherton,CA,94027,8000001,3,2.0,ATHERTON,2850,43577,1954,,2807,,Sold,,,https://www.redfin.com/CA/Atherton/391-Atherton-Ave-94027/home/898723,MLSListings,ML82020708,N,Y,37.4370995,-122.2189339
PAST SALE,October-27-2025,Single Family Residential,167 Stockbridge Ave,Atherton,CA,94027,13000000,4,5.5,El Camino to Alameda,5394,38250,1928,,2410,,Sold,,,https://www.redfin.com/CA/Atherton/167-Stockbridge-Ave-94027/home/1575177,San Francisco MLS,425078316,N,Y,37.4556486,-122.21539
PAST SALE,November-13-2025,Single Family Residential,57 Fairview Ave,Atherton,CA,94027,10700000,6,3.5,ATHERTON,2340,41464,1958,,4573,,Sold,,,https://www.redfin.com/CA/Atherton/57-Fairview-Ave-94027/home/2048893,MLSListings,ML82025120,N,Y,37.4408409,-122.2124322
PAST SALE,November-12-2025,Single Family Residential,123 Stockbridge Ave,Atherton,CA,94027,9500000,4,4.0,ATHERTON,2830,50400,1936,,3357,,Sold,,,https://www.redfin.com/CA/Atherton/123-Stockbridge-Ave-94027/home/1991991,MLSListings,ML82023495,N,Y,37.4582491,-122.2133601
PAST SALE,November-5-2025,Single Family Residential,105 Reservoir Rd,Atherton,CA,94027,7229000,4,5.0,ATHERTON,3778,52304,1949,,1913,,Sold,,,https://www.redfin.com/CA/Atherton/105-Reservoir-Rd-94027/home/1892921,MLSListings,ML82020183,N,Y,37.4295669,-122.2260832
PAST SALE,November-26-2025,Single Family Residential,188 Fair Oaks Ln,Atherton,CA,94027,14975000,5,6.0,ATHERTON,7667,102366,1905,,1953,,Sold,,,https://www.redfin.com/CA/Atherton/188-Fair-Oaks-Ln-94027/home/2049615,MLSListings,ML82013333,N,Y,37.4685333,-122.1945222
PAST SALE,September-29-2025,Single Family Residential,89 Fair Oaks Ln,Atherton,CA,94027,4300000,4,2.5,ATHERTON,2883,16191,1958,,1492,,Sold,,,https://www.redfin.com/CA/Atherton/89-Fair-Oaks-Ln-94027/home/850591,MLSListings,ML82018958,N,Y,37.4645412,-122.1991958
PAST SALE,October-23-2025,Single Family Residential,58 Marymont Ave,Atherton,CA,94027,16500000,6,10.0,ATHERTON,10580,43896,2004,,1560,,Sold,,,https://www.redfin.com/CA/Atherton/58-Marymont-Ave-94027/home/2002523,MLSListings,ML82019172,N,Y,37.4461878,-122.2210863
PAST SALE,November-24-2025,Single Family Residential,1 Tallwood Ct,Atherton,CA,94027,18000000,6,7.5,Atherton,10047,44431,2015,,1792,,Sold,,,https://www.redfin.com/CA/Atherton/1-Tallwood-Ct-94027/home/894206,MLSListings,ML82019132,N,Y,37.4337895,-122.2163975
PAST SALE,September-16-2025,Single Family Residential,68 Elena Ave,Atherton,CA,94027,10200000,3,2.5,ATHERTON,2410,45780,1953,,4232,,Sold,,,https://www.redfin.com/CA/Atherton/68-Elena-Ave-94027/home/1568296,MLSListings,ML82001229,N,Y,37.4519973,-122.2046304
PAST SALE,October-21-2025,Single Family Residential,23 Almendral Ave,Atherton,CA,94027,5465000,4,3.5,ATHERTON,3930,6750,2005,,1391,,Sold,,,https://www.redfin.com/CA/Atherton/23-Almendral-Ave-94027/home/2059241,MLSListings,ML82013524,N,Y,37.4628841,-122.2056758
PAST SALE,September-5-2025,Single Family Residential,86 Rittenhouse Ave,Atherton,CA,94027,4775000,5,3.0,Atherton,3252,14250,1950,,1468,,Sold,,,https://www.redfin.com/CA/Atherton/86-Rittenhouse-Ave-94027/home/1988411,MLSListings,ML82008107,N,Y,37.4644139,-122.2030779
