SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,September-10-2025,Single Family Residential,2000 Arroyo Ave,San Carlos,CA,94070,2535000,4,2.0,Not Listed,1800,6616,1946,,1408,,Sold,,,https://www.redfin.com/CA/San-Carlos/2000-Arroyo-Ave-94070/home/2046414,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41109481,N,Y,37.4959802,-122.2632082
PAST SALE,November-19-2025,Single Family Residential,1172 Elm St,San Carlos,CA,94070,1915000,3,2.0,SAN CARLOS,1150,4800,1949,,1665,,Sold,,,https://www.redfin.com/CA/San-Carlos/1172-Elm-St-94070/home/1123412,MLSListings,ML82027932,N,Y,37.4981183,-122.2543215
PAST SALE,October-7-2025,Condo/Co-op,560 El Camino Real #308,San Carlos,CA,94070,1690000,3,2.0,SAN CARLOS,1350,,2023,,1252,666,Sold,,,https://www.redfin.com/CA/San-Carlos/560-El-Camino-Real-94070/unit-308/home/194670767,MLSListings,ML81972796,N,Y,37.5075444,-122.2610457
PAST SALE,November-24-2025,Condo/Co-op,560 El Camino Real #404,San Carlos,CA,94070,1400000,2,2.0,SAN CARLOS,1216,,2025,,1151,493,Sold,,,https://www.redfin.com/CA/San-Carlos/560-El-Camino-Real-94070/unit-404/home/198594679,MLSListings,ML82024795,N,Y,37.5075444,-122.2610457
PAST SALE,October-1-2025,Single Family Residential,2130 Belmont Ave,San Carlos,CA,94070,3650000,4,3.0,SAN CARLOS,2179,5500,1941,,1675,,Sold,,,https://www.redfin.com/CA/San-Carlos/2130-Belmont-Ave-94070/home/2009142,MLSListings,ML82019130,N,Y,37.4917455,-122.2571366
PAST SALE,September-5-2025,Single Family Residential,124 Beverly Dr,San Carlos,CA,94070,2300000,4,2.0,San Carlos,1890,5918,1942,,1217,,Sold,,,https://www.redfin.com/CA/San-Carlos/124-Beverly-Dr-94070/home/785758,MLSListings,ML82013094,N,Y,37.5009129,-122.2803822
PAST SALE,October-16-2025,Single Family Residential,5 Spring Valley Way,San Carlos,CA,94070,2835000,3,2.0,SAN CARLOS,1890,7667,1966,,1500,,Sold,,,https://www.redfin.com/CA/San-Carlos/5-Spring-Valley-Way-94070/home/1999144,MLSListings,ML82022967,N,Y,37.5045348,-122.2737407
PAST SALE,,Single Family Residential,1970 San Carlos Ave,San Carlos,CA,94070,1294000,3,2.5,,2010,5769,1924,,644,,,,,https://www.redfin.com/CA/San-Carlos/1970-San-Carlos-Ave-94070/home/1048361,,,N,Y,37.502581,-122.2709494
PAST SALE,September-25-2025,Condo/Co-op,633 Elm St #117,San Carlos,CA,94070,1265000,2,2.0,SAN CARLOS,1258,,2003,,1006,703,Sold,,,https://www.redfin.com/CA/San-Carlos/633-Elm-St-94070/unit-117/home/1008705,MLSListings,ML82016248,N,Y,37.5048088,-122.2620109
PAST SALE,November-20-2025,Condo/Co-op,3337 Brittan Ave #7,San Carlos,CA,94070,825000,2,2.0,Alder Manor Etc,1040,,1974,,793,910,Sold,,,https://www.redfin.com/CA/San-Carlos/3337-Brittan-Ave-94070/unit-7/home/1969497,San Francisco MLS,425084394,N,Y,37.4811746,-122.285913
PAST SALE,October-17-2025,Single Family Residential,325 Park Ave,San Carlos,CA,94070,4586500,4,3.5,SAN CARLOS,2929,6050,1940,,1566,,Sold,,,https://www.redfin.com/CA/San-Carlos/325-Park-Ave-94070/home/2002080,MLSListings,ML82024046,N,Y,37.4900613,-122.2546348
PAST SALE,October-30-2025,Single Family Residential,3161 La Mesa Dr,San Carlos,CA,94070,2906110,3,2.0,SAN CARLOS,1760,8504,1968,,1651,,Sold,,,https://www.redfin.com/CA/San-Carlos/3161-La-Mesa-Dr-94070/home/1983787,MLSListings,ML82023654,N,Y,37.4815584,-122.2769563
PAST SALE,October-6-2025,Single Family Residential,2900 Brittan Ave,San Carlos,CA,94070,2325000,4,2.5,SAN CARLOS,2020,10544,1959,,1151,,Sold,,,https://www.redfin.com/CA/San-Carlos/2900-Brittan-Ave-94070/home/1315002,MLSListings,ML82020719,N,Y,37.4878036,-122.2739637
PAST SALE,October-24-2025,Townhouse,401 Portofino Dr Unit C,San Carlos,CA,94070,1650000,3,2.5,SAN CARLOS,2130,,1982,,775,300,Sold,,,https://www.redfin.com/CA/San-Carlos/401-Portofino-Dr-94070/unit-C/home/1177127,MLSListings,ML82024512,N,Y,37.4915072,-122.2770857
PAST SALE,October-30-2025,Single Family Residential,1471 Cordilleras Ave,San Carlos,CA,94070,2500000,3,3.0,SAN CARLOS,1600,5500,1956,,1563,,Sold,,,https://www.redfin.com/CA/San-Carlos/1471-Cordilleras-Ave-94070/home/800023,MLSListings,ML82023739,N,Y,37.4896467,-122.257302
PAST SALE,November-21-2025,Single Family Residential,101 Coventry Ct,San Carlos,CA,94070,3325000,4,3.0,SAN CARLOS,2620,10216,1980,,1269,,Sold,,,https://www.redfin.com/CA/San-Carlos/101-Coventry-Ct-94070/home/1550195,MLSListings,ML82025119,N,Y,37.4875641,-122.2879992
PAST SALE,October-15-2025,Single Family Residential,807 Cedar St,San Carlos,CA,94070,2500000,3,2.0,SAN CARLOS,1471,5255,1939,,1700,,Sold,,,https://www.redfin.com/CA/San-Carlos/807-Cedar-St-94070/home/789802,MLSListings,ML82021995,N,Y,37.4994671,-122.2615694
