SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,September-17-2025,Single Family Residential,151 N 7th St,San Jose,CA,95112,880000,3,1.0,SAN JOSE,1092,5480,1901,,806,,Sold,,,https://www.redfin.com/CA/San-Jose/151-N-7th-St-95112/home/1361719,MLSListings,ML82022153,N,Y,37.3414434,-121.8862405
PAST SALE,October-16-2025,Mobile/Manufactured Home,900 Golden Wheel Park Dr #130,San Jose,CA,95112,265000,2,2.0,Not Listed,800,,,,331,,Sold,,,https://www.redfin.com/CA/San-Jose/900-Golden-Wheel-Park-Dr-95112/unit-130/home/82730265,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41114751,N,Y,37.3752847,-121.8913117
PAST SALE,,Single Family Residential,271 N 9th St,San Jose,CA,95112,1200000,2,1.0,,1346,4410,1900,,892,,,,,https://www.redfin.com/CA/San-Jose/271-N-9th-St-95112/home/1467998,,,N,Y,37.344009,-121.885278
PAST SALE,October-13-2025,Single Family Residential,861 N 5th St,San Jose,CA,95112,1500000,3,2.0,DOWNTOWN,1341,7000,1937,,1119,,Sold,,,https://www.redfin.com/CA/San-Jose/861-N-5th-St-95112/home/1613147,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41111907,N,Y,37.3544805,-121.8988233
PAST SALE,September-12-2025,Single Family Residential,655 N 5th St,San Jose,CA,95112,1500000,3,2.0,SAN JOSE,1580,6348,1941,,949,,Sold,,,https://www.redfin.com/CA/San-Jose/655-N-5th-St-95112/home/1305227,MLSListings,ML82019040,N,Y,37.3499766,-121.8955091
PAST SALE,October-10-2025,Single Family Residential,534 S 13th St,San Jose,CA,95112,1500000,3,2.0,SAN JOSE,1393,6200,1948,,1077,,Sold,,,https://www.redfin.com/CA/San-Jose/534-S-13th-St-95112/home/903211,MLSListings,ML82021768,N,Y,37.3339888,-121.8717433
PAST SALE,November-21-2025,Mobile/Manufactured Home,2150 MONTEREY Hwy #239,San Jose,CA,95112,410000,3,2.0,SAN JOSE,1440,,1976,,285,,Sold,,,https://www.redfin.com/CA/San-Jose/2150-Monterey-Rd-95112/unit-239/home/63746544,MLSListings,ML82023260,N,Y,37.3059229,-121.8601201
PAST SALE,October-15-2025,Single Family Residential,115 Burton Ave,San Jose,CA,95112,812000,1,1.0,SAN JOSE,788,2600,1938,,1030,,Sold,,,https://www.redfin.com/CA/San-Jose/115-Burton-Ave-95112/home/1334275,MLSListings,ML82021176,N,Y,37.3585083,-121.9037585
PAST SALE,October-28-2025,Multi-Family (2-4 Unit),688 N 11th St,San Jose,CA,95112,1358000,8,8.0,SAN JOSE,2806,5728,2015,,484,,Sold,,,https://www.redfin.com/CA/San-Jose/688-N-11th-St-95112/home/95958541,MLSListings,ML82024884,N,Y,37.3537682,-121.8890253
