SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,3412 Plateau Dr,Belmont,CA,94002,2100000,3,2.0,,2180,6378,1961,,963,,,,,https://www.redfin.com/CA/Belmont/3412-Plateau-Dr-94002/home/2021653,,,N,Y,37.5164514,-122.3172014
PAST SALE,November-11-2025,Single Family Residential,1910 Notre Dame Ave,Belmont,CA,94002,1400000,2,1.0,Belmont,1220,5000,1948,,1148,,Sold,,,https://www.redfin.com/CA/Belmont/1910-Notre-Dame-Ave-94002/home/1257523,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41117171,N,Y,37.5234079,-122.2955895
PAST SALE,October-16-2025,Condo/Co-op,300 Davey Glen Rd #3728,Belmont,CA,94002,442000,1,1.0,BELMONT,722,,1965,,612,597,Sold,,,https://www.redfin.com/CA/Belmont/300-Davey-Glen-Rd-94002/unit-3728/home/1224327,MLSListings,ML82025089,N,Y,37.5257929,-122.286221
PAST SALE,November-17-2025,Single Family Residential,1715 El Verano Way,Belmont,CA,94002,2250000,3,2.0,BELMONT,1220,7012,1956,,1844,,Sold,,,https://www.redfin.com/CA/Belmont/1715-El-Verano-Way-94002/home/766962,MLSListings,ML82025882,N,Y,37.5109023,-122.2891345
PAST SALE,October-3-2025,Single Family Residential,2608 Cipriani Blvd,Belmont,CA,94002,2350000,4,2.0,BELMONT,1350,5981,1956,,1741,,Sold,,,https://www.redfin.com/CA/Belmont/2608-Cipriani-Blvd-94002/home/763763,MLSListings,ML82019647,N,Y,37.5140406,-122.3041637
PAST SALE,October-24-2025,Single Family Residential,2920 San Juan Blvd,Belmont,CA,94002,2660000,4,3.0,BELMONT,2520,7627,1934,,1056,,Sold,,,https://www.redfin.com/CA/Belmont/2920-San-Juan-Blvd-94002/home/758073,MLSListings,ML82019174,N,Y,37.5155005,-122.3110079
PAST SALE,November-20-2025,Single Family Residential,1701 Valley View Ave,Belmont,CA,94002,2050000,3,1.0,BELMONT,1550,10374,1947,,1323,,Sold,,,https://www.redfin.com/CA/Belmont/1701-Valley-View-Ave-94002/home/764760,MLSListings,ML82025924,N,Y,37.5217362,-122.2911781
PAST SALE,November-24-2025,Single Family Residential,1597 Molitor Rd,Belmont,CA,94002,2580000,4,3.5,BELMONT,3910,6400,1929,,660,,Sold,,,https://www.redfin.com/CA/Belmont/1597-Molitor-Rd-94002/home/1025590,MLSListings,ML82025826,N,Y,37.5133238,-122.2721457
PAST SALE,October-23-2025,Single Family Residential,1308 Sunnyslope Ave,Belmont,CA,94002,3750000,4,3.5,BELMONT,3124,6142,2014,,1200,,Sold,,,https://www.redfin.com/CA/Belmont/1308-Sunnyslope-Ave-94002/home/1035923,MLSListings,ML82023805,N,Y,37.5165126,-122.2758726
