SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Multi-Family (2-4 Unit),43 Sussex St Unit A,San Francisco,CA,94131,958000,,3.0,,3450,2103,1910,,278,,,,,https://www.redfin.com/CA/San-Francisco/43-Sussex-St-94131/unit-A/home/1488706,,,N,Y,37.7363786,-122.4336963
PAST SALE,,Single Family Residential,1561 Sanchez St,San Francisco,CA,94131,1850000,,1.0,,1242,2495,1900,,1490,,,,,https://www.redfin.com/CA/San-Francisco/1561-Sanchez-St-94131/home/1046208,,,N,Y,37.7441267,-122.4286897
PAST SALE,,Single Family Residential,534 Laidley St,San Francisco,CA,94131,1300000,,1.0,,1827,3297,1912,,712,,,,,https://www.redfin.com/CA/San-Francisco/534-Laidley-St-94131/home/1704607,,,N,Y,37.7358808,-122.4314401
PAST SALE,,Single Family Residential,128 Turquoise Way,San Francisco,CA,94131,2450000,,2.0,,2548,4996,1962,,962,,,,,https://www.redfin.com/CA/San-Francisco/128-Turquoise-Way-94131/home/2022663,,,N,Y,37.7435068,-122.4432072
PAST SALE,,Single Family Residential,355 Christopher Dr,San Francisco,CA,94131,1970000,,2.0,,1386,5052,1961,,1421,,,,,https://www.redfin.com/CA/San-Francisco/355-Christopher-Dr-94131/home/1280652,,,N,Y,37.7544396,-122.4590253
PAST SALE,September-2-2025,Single Family Residential,115 28th St,San Francisco,CA,94131,1525000,2,2.0,SF District 5,,1428,1900,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/115-28th-St-94131/home/2014721,San Francisco MLS,425063547,N,Y,37.7452231,-122.4253765
PAST SALE,September-22-2025,Single Family Residential,2 Olympia Way,San Francisco,CA,94131,1350000,0,2.0,SAN FRANCISCO,1270,3249,1957,,1063,,Sold,,,https://www.redfin.com/CA/San-Francisco/2-Olympia-Way-94131/home/1053298,MLSListings,ML82018788,N,Y,37.7514028,-122.452333
PAST SALE,,Condo/Co-op,330 Valley St,San Francisco,CA,94131,3000000,4,3.0,,2146,,2007,,1398,,,,,https://www.redfin.com/CA/San-Francisco/330-Valley-St-94131/home/17305445,,,N,Y,37.744557,-122.429789
PAST SALE,October-14-2025,Single Family Residential,255 Amber Dr,San Francisco,CA,94131,2890000,4,2.0,SAN FRANCISCO,1953,3105,1963,,1480,,Sold,,,https://www.redfin.com/CA/San-Francisco/255-Amber-Dr-94131/home/1520911,MLSListings,ML82022073,N,Y,37.7442867,-122.4437252
PAST SALE,October-6-2025,Single Family Residential,246 Detroit St,San Francisco,CA,94131,1700000,3,2.0,SF District 4,,2495,1921,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/246-Detroit-St-94131/home/695488,San Francisco MLS,425075022,N,Y,37.7297113,-122.4441602
PAST SALE,September-16-2025,Single Family Residential,4272 26th St,San Francisco,CA,94131,2850000,3,2.5,SF District 5,1861,2280,1914,,1531,,Sold,,,https://www.redfin.com/CA/San-Francisco/4272-26th-St-94131/home/805084,San Francisco MLS,425054621,N,Y,37.7481737,-122.4353781
