SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,2242 32nd Ave,San Francisco,CA,94116,1280000,3,1.0,,1260,2996,1928,,1016,,,,,https://www.redfin.com/CA/San-Francisco/2242-32nd-Ave-94116/home/2010774,,,N,Y,37.7453544,-122.4896231
PAST SALE,,Single Family Residential,2721 Yorba St,San Francisco,CA,94116,1410000,2,1.0,,1192,2703,1947,,1183,,,,,https://www.redfin.com/CA/San-Francisco/2721-Yorba-St-94116/home/666419,,,N,Y,37.7345461,-122.49585
PAST SALE,,Single Family Residential,2342 26th Ave,San Francisco,CA,94116,1250000,2,2.0,,1175,3000,1926,,1064,,,,,https://www.redfin.com/CA/San-Francisco/2342-26th-Ave-94116/home/656240,,,N,Y,37.7437746,-122.4830465
PAST SALE,,Single Family Residential,86 Merced Ave,San Francisco,CA,94127,2165000,3,1.0,,2100,5998,1916,,1031,,,,,https://www.redfin.com/CA/San-Francisco/86-Merced-Ave-94127/home/1725876,,,N,Y,37.7455436,-122.4604533
PAST SALE,,Single Family Residential,2300 29th Ave,San Francisco,CA,94116,2130000,2,1.0,,1255,2726,1927,,1697,,,,,https://www.redfin.com/CA/San-Francisco/2300-29th-Ave-94116/home/1669624,,,N,Y,37.7443138,-122.4862829
PAST SALE,September-19-2025,Single Family Residential,2277 33rd Ave,San Francisco,CA,94116,2440000,4,4.0,SAN FRANCISCO,2859,4530,1948,,853,,Sold,,,https://www.redfin.com/CA/San-Francisco/2277-33rd-Ave-94116/home/1932633,MLSListings,ML82020530,N,Y,37.7447,-122.4911349
PAST SALE,September-29-2025,Single Family Residential,1827 Quintara St,San Francisco,CA,94116,1600000,2,1.0,SAN FRANCISCO,1036,2500,1951,,1544,,Sold,,,https://www.redfin.com/CA/San-Francisco/1827-Quintara-St-94116/home/1238486,MLSListings,ML82020526,N,Y,37.7480809,-122.4852068
PAST SALE,November-13-2025,Single Family Residential,701 Quintara St,San Francisco,CA,94116,2015000,4,4.5,SF District 2,1817,1603,1940,,1109,,Sold,,,https://www.redfin.com/CA/San-Francisco/701-Quintara-St-94116/home/1101521,San Francisco MLS,425081182,N,Y,37.7486434,-122.4730935
PAST SALE,October-23-2025,Single Family Residential,1983 10th Ave,San Francisco,CA,94116,2000000,3,1.5,SF District 2,1740,2469,1965,,1149,,Sold,,,https://www.redfin.com/CA/San-Francisco/1983-10th-Ave-94116/home/1092194,San Francisco MLS,425077049,N,Y,37.7512777,-122.466739
PAST SALE,September-22-2025,Single Family Residential,1910 22nd Ave,San Francisco,CA,94116,1700000,3,2.0,SAN FRANCISCO,1592,1746,1940,,1068,,Sold,,,https://www.redfin.com/CA/San-Francisco/1910-22nd-Ave-94116/home/647813,MLSListings,ML82019010,N,Y,37.7519692,-122.4793701
PAST SALE,October-1-2025,Single Family Residential,3419 Ulloa St,San Francisco,CA,94116,1425000,3,1.5,SF District 2,1350,2500,1940,,1056,,Sold,,,https://www.redfin.com/CA/San-Francisco/3419-Ulloa-St-94116/home/663657,San Francisco MLS,425074688,N,Y,37.7402124,-122.4931211
PAST SALE,October-29-2025,Single Family Residential,2211 19th Ave,San Francisco,CA,94116,1180000,2,1.0,SF District 2,1300,2060,1927,,908,,Sold,,,https://www.redfin.com/CA/San-Francisco/2211-19th-Ave-94116/home/2013369,San Francisco MLS,425051234,N,Y,37.746487,-122.4762199
PAST SALE,November-24-2025,Single Family Residential,2262 47th Ave,San Francisco,CA,94116,1820000,4,2.0,SF District 2,2016,2996,,,903,,Sold,,,https://www.redfin.com/CA/San-Francisco/2262-47th-Ave-94116/home/654931,San Francisco MLS,425083332,N,Y,37.7443069,-122.5056705
PAST SALE,November-19-2025,Single Family Residential,2475 18th Ave,San Francisco,CA,94116,2200000,3,2.5,SAN FRANCISCO,2043,2996,1926,,1077,,Sold,,,https://www.redfin.com/CA/San-Francisco/2475-18th-Ave-94116/home/664216,MLSListings,ML82025453,N,Y,37.7417156,-122.4748295
PAST SALE,October-22-2025,Single Family Residential,2279 14th Ave,San Francisco,CA,94116,2200000,3,2.0,SF District 2,1922,2870,1927,,1145,,Sold,,,https://www.redfin.com/CA/San-Francisco/2279-14th-Ave-94116/home/656268,San Francisco MLS,425075706,N,Y,37.745639,-122.470655
PAST SALE,November-6-2025,Single Family Residential,2114 20th Ave,San Francisco,CA,94116,1610000,3,2.0,SF District 2,1450,2996,1945,,1110,,Sold,,,https://www.redfin.com/CA/San-Francisco/2114-20th-Ave-94116/home/1805590,San Francisco MLS,425080341,N,Y,37.7482207,-122.4768874
PAST SALE,October-15-2025,Single Family Residential,1974 34th Ave,San Francisco,CA,94116,1680000,3,2.0,SF District 2,1370,2996,1942,,1226,,Sold,,,https://www.redfin.com/CA/San-Francisco/1974-34th-Ave-94116/home/953669,San Francisco MLS,425076610,N,Y,37.7503015,-122.4921228
