SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,September-23-2025,Single Family Residential,415 Hazel Ave,Millbrae,CA,94030,2415000,4,2.5,MILLBRAE,2450,5400,1932,,986,,Sold,,,https://www.redfin.com/CA/Millbrae/415-Hazel-Ave-94030/home/1485691,MLSListings,ML82019124,N,Y,37.5990456,-122.398554
PAST SALE,,Single Family Residential,30 Estates Dr,Millbrae,CA,94030,3550000,4,3.5,,3120,13027,2009,,1138,,,,,https://www.redfin.com/CA/Millbrae/30-Estates-Dr-94030/home/28919060,,,N,Y,37.5944037,-122.4145735
PAST SALE,October-21-2025,Single Family Residential,541 Taylor Blvd,Millbrae,CA,94030,2150000,3,1.0,Millbrae,1590,5280,1940,,1352,,Sold,,,https://www.redfin.com/CA/Millbrae/541-Taylor-Blvd-94030/home/1925081,MLSListings,ML82025475,N,Y,37.5985428,-122.3975931
PAST SALE,November-25-2025,Single Family Residential,1210 Sleepy Hollow Ln,Millbrae,CA,94030,1725000,3,2.0,MILLBRAE,1150,5388,1959,,1500,,Sold,,,https://www.redfin.com/CA/Millbrae/1210-Sleepy-Hollow-Ln-94030/home/2047305,MLSListings,ML82026385,N,Y,37.5986186,-122.4140968
PAST SALE,October-27-2025,Single Family Residential,815 Lomita Ave,Millbrae,CA,94030,2450000,3,2.5,MILLBRAE,2460,9582,1966,,996,,Sold,,,https://www.redfin.com/CA/Millbrae/815-Lomita-Ave-94030/home/634527,MLSListings,ML82023702,N,Y,37.6090639,-122.4191223
PAST SALE,October-16-2025,Single Family Residential,1115 Oakwood Dr,Millbrae,CA,94030,1800000,3,2.0,MILLBRAE,1240,5162,1950,,1452,,Sold,,,https://www.redfin.com/CA/Millbrae/1115-Oakwood-Dr-94030/home/1674505,MLSListings,ML82023024,N,Y,37.6044596,-122.417275
PAST SALE,October-28-2025,Single Family Residential,219 Beverly Ave,Millbrae,CA,94030,1368000,3,2.0,MILLBRAE,1140,5800,1945,,1200,,Sold,,,https://www.redfin.com/CA/Millbrae/219-Beverly-Ave-94030/home/1750850,MLSListings,ML82024482,N,Y,37.6030235,-122.3881178
PAST SALE,October-9-2025,Single Family Residential,1040 Helen Dr,Millbrae,CA,94030,2495000,4,3.0,MILLBRAE,2185,6543,1956,,1142,,Sold,,,https://www.redfin.com/CA/Millbrae/1040-Helen-Dr-94030/home/646799,MLSListings,ML82022072,N,Y,37.6019765,-122.4177027
PAST SALE,September-18-2025,Single Family Residential,839 Banbury Ln,Millbrae,CA,94030,2300000,3,2.0,Millbrae,1610,5515,1956,,1429,,Sold,,,https://www.redfin.com/CA/Millbrae/839-Banbury-Ln-94030/home/646792,MLSListings,ML82017901,N,Y,37.6023119,-122.4173902
PAST SALE,October-9-2025,Condo/Co-op,1388 Broadway #309,Millbrae,CA,94030,1255000,3,2.0,Millwood,1852,,2009,,678,1027,Sold,,,https://www.redfin.com/CA/Millbrae/1388-Broadway-94030/unit-309/home/28919071,San Francisco MLS,425074849,N,Y,37.6089197,-122.4009878
PAST SALE,September-17-2025,Single Family Residential,30 Conejo Dr,Millbrae,CA,94030,2675000,3,2.0,MILLBRAE,2010,6983,1963,,1331,,Sold,,,https://www.redfin.com/CA/Millbrae/30-Conejo-Dr-94030/home/1304369,MLSListings,ML82018392,N,Y,37.5877505,-122.4013897
PAST SALE,September-22-2025,Single Family Residential,4 Corte Camellia,Millbrae,CA,94030,1800000,2,1.5,MILLBRAE,1320,13640,1955,,1364,,Sold,,,https://www.redfin.com/CA/Millbrae/4-Corte-Camellia-94030/home/1606334,MLSListings,ML82018083,N,Y,37.5938413,-122.4092729
