SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Multi-Family (2-4 Unit),1207 Roosevelt Ave,Redwood City,CA,94061,1650000,6,4.5,,3834,8400,1962,,430,,,,,https://www.redfin.com/CA/Redwood-City/1207-Roosevelt-Ave-94061/home/2058087,,,N,Y,37.4712364,-122.2350251
PAST SALE,November-14-2025,Multi-Family (2-4 Unit),1 Doris Ct,Redwood City,CA,94061,2759000,6,5.5,REDWOOD CITY,4885,11022,1979,,565,,Sold,,,https://www.redfin.com/CA/Redwood-City/1-Doris-Ct-94061/home/1845125,MLSListings,ML82023355,N,Y,37.4654763,-122.233869
PAST SALE,November-26-2025,Single Family Residential,335 Park St,Redwood City,CA,94061,2198000,4,3.0,REDWOOD CITY,2376,5925,1942,,925,,Sold,,,https://www.redfin.com/CA/Redwood-City/335-Park-St-94061/home/2049547,MLSListings,ML82027258,N,Y,37.4705123,-122.2193958
PAST SALE,November-17-2025,Single Family Residential,1141 Fairview Ave,Redwood City,CA,94061,2000000,3,2.0,REDWOOD CITY,1720,6250,1970,,1163,,Sold,,,https://www.redfin.com/CA/Redwood-City/1141-Fairview-Ave-94061/home/1015291,MLSListings,ML82026474,N,Y,37.4662789,-122.240282
PAST SALE,September-8-2025,Single Family Residential,532 Santa Clara Ave,Redwood City,CA,94061,4475000,5,4.5,REDWOOD CITY,3167,7465,2018,,1413,,Sold,,,https://www.redfin.com/CA/Redwood-City/532-Santa-Clara-Ave-94061/home/146704844,MLSListings,ML82015381,N,Y,37.4486303,-122.2229986
PAST SALE,November-24-2025,Single Family Residential,552 Rutherford Ave,Redwood City,CA,94061,2775000,4,2.5,REDWOOD CITY,2160,7403,1946,,1285,,Sold,,,https://www.redfin.com/CA/Redwood-City/552-Rutherford-Ave-94061/home/1015592,MLSListings,ML82026295,N,Y,37.4527546,-122.2191281
PAST SALE,September-17-2025,Condo/Co-op,1203 Chelsea Way,Redwood City,CA,94061,950000,2,2.0,REDWOOD CITY,1200,,1985,,792,703,Sold,,,https://www.redfin.com/CA/Redwood-City/1203-Chelsea-Way-94061/home/2055596,MLSListings,ML82020455,N,Y,37.460143,-122.22226
PAST SALE,October-30-2025,Single Family Residential,1176 Valota Rd,Redwood City,CA,94061,1500000,3,1.0,REDWOOD CITY,1400,6193,1948,,1071,,Sold,,,https://www.redfin.com/CA/Redwood-City/1176-Valota-Rd-94061/home/1988294,MLSListings,ML82023701,N,Y,37.4677921,-122.2371042
PAST SALE,September-30-2025,Single Family Residential,1125 Virginia Ave,Redwood City,CA,94061,2750000,5,3.0,REDWOOD CITY,2620,6000,1953,,1050,,Sold,,,https://www.redfin.com/CA/Redwood-City/1125-Virginia-Ave-94061/home/1784361,MLSListings,ML82020200,N,Y,37.4670185,-122.2398132
PAST SALE,October-3-2025,Multi-Family (5+ Unit),517 Vera Ave,Redwood City,CA,94061,2890000,9,6.0,REDWOOD CITY,6249,6980,1964,,462,,Sold,,,https://www.redfin.com/CA/Redwood-City/517-Vera-Ave-94061/home/1991749,MLSListings,ML82020310,N,Y,37.4772508,-122.2311818
PAST SALE,September-5-2025,Single Family Residential,130 Cypress St,Redwood City,CA,94061,1395000,3,2.0,REDWOOD CITY,1430,9462,1952,,976,,Sold,,,https://www.redfin.com/CA/Redwood-City/130-Cypress-St-94061/home/1958784,MLSListings,ML82017344,N,Y,37.4712457,-122.2218655
PAST SALE,November-21-2025,Single Family Residential,2627 Ohio Ave,Redwood City,CA,94061,2220000,6,3.5,REDWOOD CITY,2220,6093,1951,,1000,,Sold,,,https://www.redfin.com/CA/Redwood-City/2627-Ohio-Ave-94061/home/880731,MLSListings,ML82025655,N,Y,37.4543338,-122.2323068
PAST SALE,October-3-2025,Multi-Family (2-4 Unit),1334 Norman St,Redwood City,CA,94061,1725000,5,3.5,REDWOOD CITY,3090,5000,1975,,558,,Sold,,,https://www.redfin.com/CA/Redwood-City/1334-Norman-St-94061/home/1967515,MLSListings,ML82020399,N,Y,37.4705598,-122.2290633
PAST SALE,November-17-2025,Single Family Residential,1830 Vera Ave,Redwood City,CA,94061,2220000,4,3.0,REDWOOD CITY,1470,5400,1948,,1510,,Sold,,,https://www.redfin.com/CA/Redwood-City/1830-Vera-Ave-94061/home/834575,MLSListings,ML82024902,N,Y,37.4693134,-122.2420996
PAST SALE,November-26-2025,Single Family Residential,1103 Connecticut Dr,Redwood City,CA,94061,1900000,3,2.0,REDWOOD CITY,1250,6600,1954,,1520,,Sold,,,https://www.redfin.com/CA/Redwood-City/1103-Connecticut-Dr-94061/home/1600506,MLSListings,ML82026313,N,Y,37.4633811,-122.2423623
PAST SALE,November-19-2025,Single Family Residential,1186 Lyons St,Redwood City,CA,94061,2300888,4,2.5,Redwood City,1800,5709,1953,,1278,,Sold,,,https://www.redfin.com/CA/Redwood-City/1186-Lyons-St-94061/home/1816320,MLSListings,ML82025554,N,Y,37.4703493,-122.2334814
PAST SALE,December-1-2025,Single Family Residential,2054 Palm Ave,Redwood City,CA,94061,2020000,3,2.0,REDWOOD CITY,1450,6482,1952,,1393,,Sold,,,https://www.redfin.com/CA/Redwood-City/2054-Palm-Ave-94061/home/838033,MLSListings,ML82026952,N,Y,37.4620003,-122.2355986
PAST SALE,November-17-2025,Single Family Residential,333 Roble Ave,Redwood City,CA,94061,1980000,3,2.0,REDWOOD CITY,1550,12780,1933,,1277,,Sold,,,https://www.redfin.com/CA/Redwood-City/333-Roble-Ave-94061/home/1506554,MLSListings,ML82026379,N,Y,37.4664949,-122.2171341
PAST SALE,November-12-2025,Single Family Residential,572 Cypress St,Redwood City,CA,94061,2000000,3,2.0,REDWOOD CITY,1885,6708,1969,,1061,,Sold,,,https://www.redfin.com/CA/Redwood-City/572-Cypress-St-94061/home/1836658,MLSListings,ML82024293,N,Y,37.4692736,-122.2183594
PAST SALE,November-20-2025,Single Family Residential,325 E Oakwood Blvd,Redwood City,CA,94061,3750000,4,3.5,REDWOOD CITY,4570,9893,1940,,821,,Sold,,,https://www.redfin.com/CA/Redwood-City/325-E-Oakwood-Blvd-94061/home/1154285,MLSListings,ML82004492,N,Y,37.4683365,-122.2158753
PAST SALE,September-5-2025,Single Family Residential,2628 Delaware Ave,Redwood City,CA,94061,2700000,4,2.0,REDWOOD CITY,1820,7620,1948,,1484,,Sold,,,https://www.redfin.com/CA/Redwood-City/2628-Delaware-Ave-94061/home/1333988,MLSListings,ML82017623,N,Y,37.4536933,-122.2308441
PAST SALE,October-27-2025,Single Family Residential,1672 Maryland St,Redwood City,CA,94061,2000000,3,1.0,REDWOOD CITY,1347,6050,1951,,1485,,Sold,,,https://www.redfin.com/CA/Redwood-City/1672-Maryland-St-94061/home/1135385,MLSListings,ML82024214,N,Y,37.4549093,-122.2377237
PAST SALE,October-27-2025,Single Family Residential,1660 Maryland St,Redwood City,CA,94061,1840000,3,1.0,REDWOOD CITY,1210,6050,1951,,1521,,Sold,,,https://www.redfin.com/CA/Redwood-City/1660-Maryland-St-94061/home/1609633,MLSListings,ML82023894,N,Y,37.4551507,-122.2379477
PAST SALE,November-14-2025,Single Family Residential,1144 McKinley St,Redwood City,CA,94061,3150000,4,3.5,REDWOOD CITY,2999,5697,2020,,1050,,Sold,,,https://www.redfin.com/CA/Redwood-City/1144-McKinley-St-94061/home/1388701,MLSListings,ML82025946,N,Y,37.4704724,-122.2349691
PAST SALE,October-6-2025,Single Family Residential,920 Stony Hill Rd,Redwood City,CA,94061,2405000,3,2.0,REDWOOD CITY,1300,7840,1957,,1850,,Sold,,,https://www.redfin.com/CA/Redwood-City/920-Stony-Hill-Rd-94061/home/2051447,MLSListings,ML82020425,N,Y,37.4582147,-122.2539565
PAST SALE,November-21-2025,Single Family Residential,175 Orchard Ave,Redwood City,CA,94061,1480000,2,1.0,Redwood City,910,5063,1940,,1626,,Sold,,,https://www.redfin.com/CA/Redwood-City/175-Orchard-Ave-94061/home/2011803,MLSListings,ML82025303,N,Y,37.4657743,-122.2209288
