SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,October-14-2025,Single Family Residential,736 London St,San Francisco,CA,94112,780000,3,2.0,SF District 10,1218,2500,1923,,640,,Sold,,,https://www.redfin.com/CA/San-Francisco/736-London-St-94112/home/947694,San Francisco MLS,425081347,N,Y,37.7176839,-122.4393444
PAST SALE,,Single Family Residential,152 Delano Ave,San Francisco,CA,94112,950000,,1.0,,1100,3140,1913,,864,,,,,https://www.redfin.com/CA/San-Francisco/152-Delano-Ave-94112/home/1478660,,,N,Y,37.7259457,-122.4412498
PAST SALE,,Single Family Residential,26 Southwood Dr,San Francisco,CA,94112,2659500,2,1.0,,1375,3027,1929,,1934,,,,,https://www.redfin.com/CA/San-Francisco/26-Southwood-Dr-94112/home/2016721,,,N,Y,37.7255714,-122.4572139
PAST SALE,,Single Family Residential,731 Naples St,San Francisco,CA,94112,1250000,4,2.0,,1529,2495,1960,,818,,,,,https://www.redfin.com/CA/San-Francisco/731-Naples-St-94112/home/888049,,,N,Y,37.7171476,-122.4337898
PAST SALE,October-24-2025,Single Family Residential,946 Capitol Ave,San Francisco,CA,94112,965000,3,2.0,SF District 3,1360,2809,1907,,710,,Sold,,,https://www.redfin.com/CA/San-Francisco/946-Capitol-Ave-94112/home/1863488,San Francisco MLS,425078450,N,Y,37.7190927,-122.4589814
PAST SALE,November-10-2025,Single Family Residential,86 Ellington Ave,San Francisco,CA,94112,960000,2,1.0,Crocker Amazon,900,1900,1924,,1067,,Sold,,,https://www.redfin.com/CA/San-Francisco/86-Ellington-Ave-94112/home/1850576,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41113267,N,Y,37.7153123,-122.4433067
PAST SALE,November-21-2025,Single Family Residential,276 Seneca Ave,San Francisco,CA,94112,1610000,5,5.0,SF District 10,2646,2082,1907,,608,,Sold,,,https://www.redfin.com/CA/San-Francisco/276-Seneca-Ave-94112/home/1891198,San Francisco MLS,425082907,N,Y,37.7210249,-122.4439053
PAST SALE,,Single Family Residential,142 Maynard St,San Francisco,CA,94112,945000,,1.0,,975,2748,1916,,969,,,,,https://www.redfin.com/CA/San-Francisco/142-Maynard-St-94112/home/1084434,,,N,Y,37.7292005,-122.4272936
PAST SALE,October-10-2025,Single Family Residential,207 Edinburgh St,San Francisco,CA,94112,1200000,2,1.0,SAN FRANCISCO,1250,2500,1928,,960,,Sold,,,https://www.redfin.com/CA/San-Francisco/207-Edinburgh-St-94112/home/773017,MLSListings,ML82020379,N,Y,37.7256571,-122.4284429
PAST SALE,,Single Family Residential,233 Tingley St,San Francisco,CA,94112,1251000,,1.0,,1425,2495,1925,,878,,,,,https://www.redfin.com/CA/San-Francisco/233-Tingley-St-94112/home/817770,,,N,Y,37.7302205,-122.4353959
PAST SALE,October-24-2025,Single Family Residential,647 Athens St,San Francisco,CA,94112,1249000,3,2.0,SF District 10,1922,2500,1912,,650,,Sold,,,https://www.redfin.com/CA/San-Francisco/647-Athens-St-94112/home/2005580,San Francisco MLS,425062263,N,Y,37.7176873,-122.4311636
PAST SALE,September-30-2025,Single Family Residential,227 Athens St,San Francisco,CA,94112,945000,3,2.0,SF District 10,1440,2495,1949,,656,,Sold,,,https://www.redfin.com/CA/San-Francisco/227-Athens-St-94112/home/1874721,San Francisco MLS,425066195,N,Y,37.7242177,-122.4262603
