SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,1304 Antwerp Ln,San Jose,CA,95118,1550500,3,2.0,,1862,6000,1964,,833,,,,,https://www.redfin.com/CA/San-Jose/1304-Antwerp-Ln-95118/home/1767495,,,N,Y,37.2418067,-121.885176
PAST SALE,September-5-2025,Single Family Residential,3766 Willowpark Dr,San Jose,CA,95118,1330000,3,1.0,SAN JOSE,960,5800,1958,,1385,,Sold,,,https://www.redfin.com/CA/San-Jose/3766-Willowpark-Dr-95118/home/1607202,MLSListings,ML82020563,N,Y,37.2646989,-121.8982947
PAST SALE,September-4-2025,Single Family Residential,1220 Greenmoor Dr,San Jose,CA,95118,1755000,4,2.0,SAN JOSE,1569,8925,1966,,1119,,Sold,,,https://www.redfin.com/CA/San-Jose/1220-Greenmoor-Dr-95118/home/803167,MLSListings,ML82020537,N,Y,37.2664973,-121.8810538
PAST SALE,September-29-2025,Single Family Residential,1502 Woodson Ct,San Jose,CA,95118,1350000,3,2.0,SAN JOSE,1392,6500,1964,,970,,Sold,,,https://www.redfin.com/CA/San-Jose/1502-Woodson-Ct-95118/home/1479019,MLSListings,ML82022289,N,Y,37.2642292,-121.8925198
PAST SALE,October-22-2025,Single Family Residential,1594 Hallbrook Dr,San Jose,CA,95118,1345000,4,2.0,SAN JOSE,1407,5900,1961,,956,,Sold,,,https://www.redfin.com/CA/San-Jose/1594-Hallbrook-Dr-95118/home/627121,MLSListings,ML82025670,N,Y,37.2601035,-121.900684
PAST SALE,October-27-2025,Single Family Residential,3496 Picadilly Dr,San Jose,CA,95118,1640000,3,2.0,SAN JOSE,1521,7035,1960,,1078,,Sold,,,https://www.redfin.com/CA/San-Jose/3496-Picadilly-Dr-95118/home/855588,MLSListings,ML82025994,N,Y,37.2710275,-121.8827051
PAST SALE,September-18-2025,Single Family Residential,5050 Trenary Way,San Jose,CA,95118,1565000,3,2.0,CAMBRIAN,1188,5967,1964,,1317,,Sold,,,https://www.redfin.com/CA/San-Jose/5050-Trenary-Way-95118/home/1182316,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41109620,N,Y,37.2564082,-121.8842351
PAST SALE,November-21-2025,Single Family Residential,4756 Bordwell Dr,San Jose,CA,95118,1635000,4,2.0,SAN JOSE,1554,7119,1968,,1052,,Sold,,,https://www.redfin.com/CA/San-Jose/4756-Bordwell-Dr-95118/home/1718631,MLSListings,ML82025858,N,Y,37.2570379,-121.8906702
PAST SALE,November-24-2025,Townhouse,1126 Cherryview Ln,San Jose,CA,95118,1010000,3,2.5,SAN JOSE,1693,,1983,,597,635,Sold,,,https://www.redfin.com/CA/San-Jose/1126-Cherryview-Ln-95118/home/614818,MLSListings,ML82025126,N,Y,37.2574943,-121.8784661
PAST SALE,September-29-2025,Single Family Residential,1610 Willowbrook Dr,San Jose,CA,95118,1550000,3,2.0,SAN JOSE,1324,6100,1960,,1171,,Sold,,,https://www.redfin.com/CA/San-Jose/1610-Willowbrook-Dr-95118/home/1152550,MLSListings,ML82020350,N,Y,37.2638862,-121.9019989
PAST SALE,November-14-2025,Condo/Co-op,1359 Shawn Dr #4,San Jose,CA,95118,531000,2,1.0,SAN JOSE,798,,1970,,665,505,Sold,,,https://www.redfin.com/CA/San-Jose/1359-Shawn-Dr-95118/unit-4/home/924469,MLSListings,ML82023613,N,Y,37.2593341,-121.887564
PAST SALE,November-26-2025,Single Family Residential,3689 JARVIS Ave,San Jose,CA,95118,1365000,3,1.0,San Jose,1080,6000,1957,,1264,,Sold,,,https://www.redfin.com/CA/San-Jose/3689-Jarvis-Ave-95118/home/1267544,MLSListings,ML82026377,N,Y,37.2665095,-121.8935307
PAST SALE,September-8-2025,Single Family Residential,1568 Willowgate Dr,San Jose,CA,95118,1680000,3,2.0,CAMBRIAN,1284,5800,1959,,1308,,Sold,,,https://www.redfin.com/CA/San-Jose/1568-Willowgate-Dr-95118/home/856357,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41107675,N,Y,37.2639768,-121.8989626
PAST SALE,October-30-2025,Single Family Residential,5339 Calderwood Ln,San Jose,CA,95118,1780000,3,2.0,SAN JOSE,1535,6148,1960,,1160,,Sold,,,https://www.redfin.com/CA/San-Jose/5339-Calderwood-Ln-95118/home/921247,MLSListings,ML82019994,N,Y,37.24728,-121.8925288
PAST SALE,November-14-2025,Single Family Residential,3277 Ensalmo Ave,San Jose,CA,95118,1670000,3,2.5,SAN JOSE,1796,6300,1962,,930,,Sold,,,https://www.redfin.com/CA/San-Jose/3277-Ensalmo-Ave-95118/home/701986,MLSListings,ML82024323,N,Y,37.267551,-121.9037886
PAST SALE,September-30-2025,Single Family Residential,1593 Chambers Dr,San Jose,CA,95118,1859000,4,2.5,SAN JOSE,1984,6300,1963,,937,,Sold,,,https://www.redfin.com/CA/San-Jose/1593-Chambers-Dr-95118/home/854542,MLSListings,ML82020229,N,Y,37.2665992,-121.9022939
PAST SALE,October-9-2025,Single Family Residential,1374 Annapolis Way,San Jose,CA,95118,1725000,3,2.0,SAN JOSE,1520,6435,1963,,1135,,Sold,,,https://www.redfin.com/CA/San-Jose/1374-Annapolis-Way-95118/home/1609469,MLSListings,ML82019717,N,Y,37.2538778,-121.8866893
PAST SALE,November-12-2025,Single Family Residential,1543 Rose Anna Dr,San Jose,CA,95118,1675000,3,2.0,SAN JOSE,1402,6480,1959,,1195,,Sold,,,https://www.redfin.com/CA/San-Jose/1543-Rose-Anna-Dr-95118/home/1841443,MLSListings,ML82024747,N,Y,37.2462128,-121.8988411
