SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,1854 26th Ave,San Francisco,CA,94122,1565000,,1.0,,1450,3000,1939,,1079,,,,,https://www.redfin.com/CA/San-Francisco/1854-26th-Ave-94122/home/1949218,,,N,Y,37.752897,-122.4836741
PAST SALE,August-29-2025,Single Family Residential,1530 27th Ave,San Francisco,CA,94122,1000000,2,1.0,SAN FRANCISCO,1465,3000,1932,,683,,Sold,,,https://www.redfin.com/CA/San-Francisco/1530-27th-Ave-94122/home/634726,MLSListings,ML82019786,N,Y,37.7588508,-122.4851564
PAST SALE,October-14-2025,Single Family Residential,1330 33rd Ave,San Francisco,CA,94122,1300000,2,2.0,SAN FRANCISCO,1675,2996,1936,,776,,Sold,,,https://www.redfin.com/CA/San-Francisco/1330-33rd-Ave-94122/home/1603325,MLSListings,ML82024770,N,Y,37.7623008,-122.4918378
PAST SALE,,Single Family Residential,1746 33rd Ave,San Francisco,CA,94122,1385000,,1.0,,1150,2996,1940,,1204,,,,,https://www.redfin.com/CA/San-Francisco/1746-33rd-Ave-94122/home/1603575,,,N,Y,37.7545585,-122.4913235
PAST SALE,September-4-2025,Single Family Residential,1587 23rd Ave,San Francisco,CA,94122,1725000,2,2.0,SF District 2,1590,2060,1936,,1085,,Sold,,,https://www.redfin.com/CA/San-Francisco/1587-23rd-Ave-94122/home/1899824,San Francisco MLS,425063982,N,Y,37.7580603,-122.4812993
PAST SALE,October-3-2025,Single Family Residential,1719 43rd Ave,San Francisco,CA,94122,2600000,4,4.0,SF District 2,2245,2996,1932,,1158,,Sold,,,https://www.redfin.com/CA/San-Francisco/1719-43rd-Ave-94122/home/1980103,San Francisco MLS,425068141,N,Y,37.7545393,-122.5027301
PAST SALE,October-31-2025,Single Family Residential,1834 38th Ave,San Francisco,CA,94122,1600000,5,2.0,SAN FRANCISCO,2200,2996,1941,,727,,Sold,,,https://www.redfin.com/CA/San-Francisco/1834-38th-Ave-94122/home/1453422,MLSListings,ML82023017,N,Y,37.7526257,-122.4965582
PAST SALE,November-20-2025,Single Family Residential,1674 47th Ave,San Francisco,CA,94122,1780000,4,2.0,SF District 2,1643,3001,1941,,1083,,Sold,,,https://www.redfin.com/CA/San-Francisco/1674-47th-Ave-94122/home/1652424,San Francisco MLS,425081763,N,Y,37.7552855,-122.5064241
PAST SALE,September-25-2025,Single Family Residential,1434 43rd Ave,San Francisco,CA,94122,1425000,2,1.0,SF District 2,1105,3001,1935,,1290,,Sold,,,https://www.redfin.com/CA/San-Francisco/1434-43rd-Ave-94122/home/632169,San Francisco MLS,425070997,N,Y,37.7598926,-122.5024435
PAST SALE,November-6-2025,Single Family Residential,124 Noriega St,San Francisco,CA,94122,2025000,3,2.0,SF District 2,1590,2500,1941,,1274,,Sold,,,https://www.redfin.com/CA/San-Francisco/124-Noriega-St-94122/home/1436690,San Francisco MLS,425081618,N,Y,37.7549335,-122.4651343
PAST SALE,October-23-2025,Single Family Residential,1871 45th Ave,San Francisco,CA,94122,1110000,2,1.0,SAN FRANCISCO,800,2996,1943,,1388,,Sold,,,https://www.redfin.com/CA/San-Francisco/1871-45th-Ave-94122/home/1298978,MLSListings,ML82023054,N,Y,37.7516993,-122.5044874
PAST SALE,September-2-2025,Single Family Residential,1750 26th Ave,San Francisco,CA,94122,1620000,2,1.0,SF District 2,1380,2996,1928,,1174,,Sold,,,https://www.redfin.com/CA/San-Francisco/1750-26th-Ave-94122/home/1954299,San Francisco MLS,425064990,N,Y,37.7548287,-122.4838068
PAST SALE,November-6-2025,Single Family Residential,1775 37th Ave,San Francisco,CA,94122,1488000,3,2.0,SAN FRANCISCO,1292,2996,1947,,1152,,Sold,,,https://www.redfin.com/CA/San-Francisco/1775-37th-Ave-94122/home/1938268,MLSListings,ML82025808,N,Y,37.7538737,-122.4960576
PAST SALE,September-17-2025,Single Family Residential,2925 Kirkham St,San Francisco,CA,94122,1523000,2,1.0,SF District 2,1200,2901,1937,,1269,,Sold,,,https://www.redfin.com/CA/San-Francisco/2925-Kirkham-St-94122/home/1954268,San Francisco MLS,425066936,N,Y,37.7589686,-122.4923781
PAST SALE,September-25-2025,Single Family Residential,1819 41st Ave,San Francisco,CA,94122,2100000,3,3.0,SAN FRANCISCO,1784,2909,1945,,1177,,Sold,,,https://www.redfin.com/CA/San-Francisco/1819-41st-Ave-94122/home/1781880,MLSListings,ML82019536,N,Y,37.7527694,-122.5002707
PAST SALE,September-22-2025,Single Family Residential,1515 17th Ave,San Francisco,CA,94122,2900000,4,4.0,SF District 2,2172,2060,1930,,1335,,Sold,,,https://www.redfin.com/CA/San-Francisco/1515-17th-Ave-94122/home/1508622,San Francisco MLS,425070650,N,Y,37.7595638,-122.4749629
PAST SALE,September-15-2025,Single Family Residential,1447 25th Ave,San Francisco,CA,94122,2250000,3,4.0,SF District 2,2410,2996,1916,,934,,Sold,,,https://www.redfin.com/CA/San-Francisco/1447-25th-Ave-94122/home/630042,San Francisco MLS,425063236,N,Y,37.7605154,-122.4836112
PAST SALE,September-25-2025,Single Family Residential,4115 Irving St,San Francisco,CA,94122,1600000,3,2.0,SF District 2,1740,2500,1950,,920,,Sold,,,https://www.redfin.com/CA/San-Francisco/4115-Irving-St-94122/home/631174,San Francisco MLS,425066200,N,Y,37.7622376,-122.5021206
PAST SALE,November-25-2025,Single Family Residential,1378 30th Ave,San Francisco,CA,94122,1490000,3,2.0,SAN FRANCISCO,1600,2996,1935,,931,,Sold,,,https://www.redfin.com/CA/San-Francisco/1378-30th-Ave-94122/home/1100786,MLSListings,ML82027062,N,Y,37.7616177,-122.4885938
PAST SALE,November-24-2025,Single Family Residential,1831 14th Ave,San Francisco,CA,94122,1850000,4,3.0,SF District 2,2601,4264,1965,,711,,Sold,,,https://www.redfin.com/CA/San-Francisco/1831-14th-Ave-94122/home/642061,San Francisco MLS,425082338,N,Y,37.7538637,-122.47135
PAST SALE,October-17-2025,Single Family Residential,1479 27th Ave,San Francisco,CA,94122,1875000,4,2.0,SF District 2,1903,3001,1929,,985,,Sold,,,https://www.redfin.com/CA/San-Francisco/1479-27th-Ave-94122/home/2007974,San Francisco MLS,425070029,N,Y,37.7598722,-122.4857438
