SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,October-13-2025,Single Family Residential,805 Evergreen St,Menlo Park,CA,94025,5250000,5,3.0,Menlo Park,2705,10010,1950,,1941,,Sold,,,https://www.redfin.com/CA/Menlo-Park/805-Evergreen-St-94025/home/888361,MLSListings,ML82025136,N,Y,37.4359865,-122.1935172
PAST SALE,September-24-2025,Single Family Residential,565 Hobart St,Menlo Park,CA,94025,4100000,3,2.0,MENLO PARK,1720,11200,1948,,2384,,Sold,,,https://www.redfin.com/CA/Menlo-Park/565-Hobart-St-94025/home/889282,MLSListings,ML82022689,N,Y,37.4383649,-122.1882685
PAST SALE,,Single Family Residential,1356 Windermere Ave,Menlo Park,CA,94025,950500,2,1.0,,870,5750,1950,,1093,,,,,https://www.redfin.com/CA/Menlo-Park/1356-Windermere-Ave-94025/home/1516160,,,N,Y,37.4781764,-122.1571975
PAST SALE,October-21-2025,Single Family Residential,3 Sneckner Ct,Menlo Park,CA,94025,2750000,4,4.0,MENLO PARK,2209,5306,1963,,1245,,Sold,,,https://www.redfin.com/CA/Menlo-Park/3-Sneckner-Ct-94025/home/1937279,MLSListings,ML82025481,N,Y,37.415963,-122.189553
PAST SALE,September-26-2025,Single Family Residential,2110 Oakley Ave,Menlo Park,CA,94025,4595000,4,3.5,MENLO PARK,2752,6600,2007,,1670,,Sold,,,https://www.redfin.com/CA/Menlo-Park/2110-Oakley-Ave-94025/home/894468,MLSListings,ML82019422,N,Y,37.4329037,-122.2046457
PAST SALE,September-3-2025,Condo/Co-op,20 Willow Rd #5,Menlo Park,CA,94025,935000,1,1.0,MENLO PARK,1004,,1965,,931,748,Sold,,,https://www.redfin.com/CA/Menlo-Park/20-Willow-Rd-94025/unit-5/home/1311387,MLSListings,ML82020122,N,Y,37.4492368,-122.1722256
PAST SALE,November-9-2025,Single Family Residential,1931 Perry Ave,Menlo Park,CA,94025,4850000,4,4.0,MENLO PARK,2573,5625,2023,,1885,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1931-Perry-Ave-94025/home/896630,MLSListings,ML82027141,N,Y,37.4284551,-122.1913776
PAST SALE,October-27-2025,Single Family Residential,320 Linfield Dr,Menlo Park,CA,94025,3250000,4,2.0,MENLO PARK,2010,8085,1952,,1617,,Sold,,,https://www.redfin.com/CA/Menlo-Park/320-Linfield-Dr-94025/home/861426,MLSListings,ML82023905,N,Y,37.4525213,-122.170811
PAST SALE,November-3-2025,Single Family Residential,1278 Santa Cruz Avennue,Menlo Park,CA,94025,3775000,3,2.0,MENLO PARK,2180,10244,1947,,1732,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1278-Santa-Cruz-Ave-94025/home/1992132,MLSListings,ML82019115,N,Y,37.4435668,-122.1916094
PAST SALE,,Single Family Residential,332 Yale Rd,Menlo Park,CA,94025,6550000,3,3.0,,2720,7500,1996,,2408,,,,,https://www.redfin.com/CA/Menlo-Park/332-Yale-Rd-94025/home/1343045,,,N,Y,37.4448557,-122.1795867
PAST SALE,October-14-2025,Single Family Residential,712 Laurel Ave,Menlo Park,CA,94025,2180000,2,1.5,MENLO PARK,1100,8574,1947,,1982,,Sold,,,https://www.redfin.com/CA/Menlo-Park/712-Laurel-Ave-94025/home/2041242,MLSListings,ML82024787,N,Y,37.463651,-122.1540146
PAST SALE,September-5-2025,Single Family Residential,431 Hamilton Ave,Menlo Park,CA,94025,1200000,3,1.0,Not Listed,870,6542,1951,,1379,,Sold,,,https://www.redfin.com/CA/Menlo-Park/431-Hamilton-Ave-94025/home/1124110,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41105072,N,Y,37.4780833,-122.1621362
PAST SALE,October-16-2025,Single Family Residential,1053 Ringwood Ave,Menlo Park,CA,94025,1788800,3,1.0,MENLO PARK,1200,6000,1946,,1491,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1053-Ringwood-Ave-94025/home/1444907,MLSListings,ML82023928,N,Y,37.4741085,-122.166352
PAST SALE,October-16-2025,Single Family Residential,24 Palm Ct,Menlo Park,CA,94025,9250000,7,5.5,MENLO PARK,4888,10199,2010,,1892,,Sold,,,https://www.redfin.com/CA/Menlo-Park/24-Palm-Ct-94025/home/1445499,MLSListings,ML82023836,N,Y,37.4377322,-122.194234
PAST SALE,October-17-2025,Single Family Residential,20 Cerros Mnr,Menlo Park,CA,94025,7000000,5,5.5,MENLO PARK,4160,10943,2023,,1683,,Sold,,,https://www.redfin.com/CA/Menlo-Park/20-Cerros-Mnr-94025/home/1736209,MLSListings,ML82023183,N,Y,37.4393355,-122.2078821
PAST SALE,October-23-2025,Single Family Residential,848 15th Ave,Menlo Park,CA,94025,1660000,2,1.0,MENLO PARK,880,5653,1950,,1886,,Sold,,,https://www.redfin.com/CA/Menlo-Park/848-15th-Ave-94025/home/818134,MLSListings,ML82024595,N,Y,37.4762366,-122.189837
PAST SALE,October-1-2025,Single Family Residential,8 Reyna Pl,Menlo Park,CA,94025,8250000,5,5.5,MENLO PARK,6665,13932,2005,,1238,,Sold,,,https://www.redfin.com/CA/Menlo-Park/8-Reyna-Pl-94025/home/1953252,MLSListings,ML82020704,N,Y,37.4432859,-122.1882835
PAST SALE,,Other,985 Santa Cruz Ave,Menlo Park,CA,94025,1320000,5,4.0,,2774,10575,1932,,476,,,,,https://www.redfin.com/CA/Menlo-Park/985-Santa-Cruz-Ave-94025/home/890590,,,N,Y,37.4485245,-122.1867605
PAST SALE,October-28-2025,Single Family Residential,635 14th Ave,Menlo Park,CA,94025,2200000,3,2.0,County Area/Fair Oak,1326,5350,1945,,1659,,Sold,,,https://www.redfin.com/CA/Menlo-Park/635-14th-Ave-94025/home/846910,San Francisco MLS,425077678,N,Y,37.4740337,-122.1938416
PAST SALE,October-7-2025,Single Family Residential,2 Campo Bello Ln,Menlo Park,CA,94025,2955000,3,2.0,MENLO PARK,1860,13148,1954,,1589,,Sold,,,https://www.redfin.com/CA/Menlo-Park/2-Campo-Bello-Ln-94025/home/1214238,MLSListings,ML82021304,N,Y,37.4286709,-122.1962662
PAST SALE,September-4-2025,Townhouse,444 Encinal Ave,Menlo Park,CA,94025,2350000,4,3.5,MENLO PARK,2061,,2019,,1140,595,Sold,,,https://www.redfin.com/CA/Menlo-Park/444-Encinal-Ave-94025/home/172817783,MLSListings,ML82018557,N,Y,37.4588222,-122.1899513
PAST SALE,October-15-2025,Single Family Residential,548 Placitas Ave,Menlo Park,CA,94025,4600000,5,3.5,MENLO PARK,3585,8804,1997,,1283,,Sold,,,https://www.redfin.com/CA/Menlo-Park/548-Placitas-Ave-94025/home/1516715,MLSListings,ML82023032,N,Y,37.4734165,-122.1955125
PAST SALE,September-4-2025,Multi-Family (2-4 Unit),1908 Menalto Ave,Menlo Park,CA,94025,2098000,2,2.0,MENLO PARK,1360,7412,1958,,1543,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1908-Menalto-Ave-94025/home/866205,MLSListings,ML82015839,N,Y,37.4584067,-122.1524958
