SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,1742 Newcomb Ave,San Francisco,CA,94124,925000,3,2.0,,1416,2495,1931,,653,,,,,https://www.redfin.com/CA/San-Francisco/1742-Newcomb-Ave-94124/home/1035948,,,N,Y,37.736927,-122.3922808
PAST SALE,,Single Family Residential,59 Carr St,San Francisco,CA,94124,1150000,3,3.0,,2908,2474,1948,,395,,,,,https://www.redfin.com/CA/San-Francisco/59-Carr-St-94124/home/2001187,,,N,Y,37.7216198,-122.3968135
PAST SALE,October-28-2025,Single Family Residential,555 Thornton Ave,San Francisco,CA,94124,860000,2,1.0,SF District 10,1154,2495,1919,,745,,Sold,,,https://www.redfin.com/CA/San-Francisco/555-Thornton-Ave-94124/home/2032073,San Francisco MLS,425069825,N,Y,37.7315349,-122.3995631
PAST SALE,September-22-2025,Single Family Residential,1547 Mckinnon Ave,San Francisco,CA,94124,915000,2,1.0,SF District 10,1432,2495,1951,,639,,Sold,,,https://www.redfin.com/CA/San-Francisco/1547-McKinnon-Ave-94124/home/1735301,San Francisco MLS,425065419,N,Y,37.735157,-122.3884158
PAST SALE,October-17-2025,Single Family Residential,2147 Quesada Ave,San Francisco,CA,94122,790000,3,1.5,SAN FRANCISCO,1251,2495,1961,,631,,Sold,,,https://www.redfin.com/CA/San-Francisco/2147-Quesada-Ave-94124/home/1256043,MLSListings,ML82016756,N,Y,37.7379663,-122.3999992
PAST SALE,November-13-2025,Single Family Residential,1484 Newcomb Ave,San Francisco,CA,94124,928000,3,1.0,SF District 10,,2500,1907,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1484-Newcomb-Ave-94124/home/994719,San Francisco MLS,425080953,N,Y,37.7341615,-122.3874567
PAST SALE,September-25-2025,Single Family Residential,32 Santa Fe Ave,San Francisco,CA,94124,980000,3,1.5,SF District 10,1430,2417,1939,,685,,Sold,,,https://www.redfin.com/CA/San-Francisco/32-Santa-Fe-Ave-94124/home/946532,San Francisco MLS,425065524,N,Y,37.7342931,-122.4012341
PAST SALE,October-24-2025,Single Family Residential,1411 Newcomb Ave,San Francisco,CA,94124,1250000,4,3.0,SF District 10,1779,1873,1964,,703,,Sold,,,https://www.redfin.com/CA/San-Francisco/1411-Newcomb-Ave-94124/home/1638591,San Francisco MLS,425076571,N,Y,37.733088,-122.386461
PAST SALE,August-29-2025,Single Family Residential,1015 Key Ave,San Francisco,CA,94124,910000,4,1.5,SF District 10,,2996,1911,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1015-Key-Ave-94124/home/1759658,San Francisco MLS,425058942,N,Y,37.7189204,-122.3964561
PAST SALE,October-16-2025,Single Family Residential,1298 Revere Ave,San Francisco,CA,94124,840000,3,1.0,SF District 10,1100,,1921,,764,,Sold,,,https://www.redfin.com/CA/San-Francisco/1298-Revere-Ave-94124/home/1422712,San Francisco MLS,425070258,N,Y,37.7285945,-122.3843078
PAST SALE,October-1-2025,Single Family Residential,1932 Quint St,San Francisco,CA,94124,838000,3,1.0,SFO - San Francisco,1144,2291,1941,,733,,Sold,,,https://www.redfin.com/CA/San-Francisco/1932-Quint-St-94124/home/2037380,CRMLS,OC25190706,N,Y,37.7336606,-122.3999582
PAST SALE,September-29-2025,Single Family Residential,41 Apollo St,San Francisco,CA,94124,700000,3,2.0,SILVER TERRACE,1087,2491,1943,,644,,Sold,,,https://www.redfin.com/CA/San-Francisco/41-Apollo-St-94124/home/1885371,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41110521,N,Y,37.7322324,-122.3974697
PAST SALE,September-3-2025,Single Family Residential,884 Ingerson Ave,San Francisco,CA,94124,985000,5,3.0,Bayview Heights,1789,2495,1964,,551,,Sold,,,https://www.redfin.com/CA/San-Francisco/884-Ingerson-Ave-94124/home/745566,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41100942,N,Y,37.7180059,-122.3906875
PAST SALE,October-29-2025,Single Family Residential,130 Bridgeview Dr,San Francisco,CA,94124,1270000,4,3.0,SF District 10,2282,3881,1957,,557,,Sold,,,https://www.redfin.com/CA/San-Francisco/130-Bridgeview-Dr-94124/home/187348335,San Francisco MLS,425073889,N,Y,37.7351351,-122.3961752
PAST SALE,November-17-2025,Single Family Residential,324 Topeka Ave,San Francisco,CA,94124,1010980,3,2.0,SF District 10,1417,1973,1944,,713,,Sold,,,https://www.redfin.com/CA/San-Francisco/324-Topeka-Ave-94124/home/1890573,San Francisco MLS,425066978,N,Y,37.7315503,-122.395574
PAST SALE,October-31-2025,Single Family Residential,1449 Innes Ave,San Francisco,CA,94124,1000000,4,2.0,SF District 10,1234,2143,1989,,810,,Sold,,,https://www.redfin.com/CA/San-Francisco/1449-Innes-Ave-94124/home/1406346,San Francisco MLS,425076590,N,Y,37.7376466,-122.3862064
PAST SALE,September-17-2025,Single Family Residential,1343 Palou Ave,San Francisco,CA,94124,1200000,4,3.0,SF District 10,2112,2500,1932,,568,,Sold,,,https://www.redfin.com/CA/San-Francisco/1343-Palou-Ave-94124/home/1221812,San Francisco MLS,425061396,N,Y,37.7311303,-122.3862846
PAST SALE,,Single Family Residential,9 Pomona St,San Francisco,CA,94124,1000000,2,1.0,,1258,2500,1925,,795,,,,,https://www.redfin.com/CA/San-Francisco/9-Pomona-St-94124/home/1849401,,,N,Y,37.7323553,-122.3931323
PAST SALE,October-24-2025,Single Family Residential,200 Bayview Cir,San Francisco,CA,94124,940000,3,2.5,SF District 10,1601,2371,1986,,587,637,Sold,,,https://www.redfin.com/CA/San-Francisco/200-Bayview-Cir-94124/home/1646534,San Francisco MLS,425072482,N,Y,37.7344369,-122.3958692
PAST SALE,September-25-2025,Single Family Residential,2027 Quesada Ave,San Francisco,CA,94124,1000000,3,2.0,SF District 10,1044,2548,1900,,958,,Sold,,,https://www.redfin.com/CA/San-Francisco/2027-Quesada-Ave-94124/home/1240397,San Francisco MLS,425052784,N,Y,37.7366901,-122.3976987
PAST SALE,September-30-2025,Single Family Residential,76 Bayview St,San Francisco,CA,94124,1100000,2,1.0,SAN FRANCISCO,1515,3358,1924,,726,,Sold,,,https://www.redfin.com/CA/San-Francisco/76-Bayview-St-94124/home/2008932,MLSListings,ML82017062,N,Y,37.7328616,-122.3939414
PAST SALE,November-3-2025,Single Family Residential,215 Thornton Ave,San Francisco,CA,94124,815000,4,1.5,BAY VIEW,1477,2500,1912,,552,,Sold,,,https://www.redfin.com/CA/San-Francisco/215-Thornton-Ave-94124/home/1990226,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41109241,N,Y,37.7307774,-122.394559
PAST SALE,,Single Family Residential,1283 Gilman Ave,San Francisco,CA,94124,750000,2,1.0,,1127,2500,1931,,665,,,,,https://www.redfin.com/CA/San-Francisco/1283-Gilman-Ave-94124/home/1132227,,,N,Y,37.7210523,-122.3935832
PAST SALE,October-29-2025,Single Family Residential,1739 Quesada Ave,San Francisco,CA,94124,1250000,3,2.0,SF District 10,1601,2495,1952,,781,,Sold,,,https://www.redfin.com/CA/San-Francisco/1739-Quesada-Ave-94124/home/1591331,San Francisco MLS,425067211,N,Y,37.7335495,-122.3922593
PAST SALE,August-28-2025,Single Family Residential,446 Bayview Cir,San Francisco,CA,94124,799000,3,2.5,BAY VIEW,1472,1436,1987,,543,618,Sold,,,https://www.redfin.com/CA/San-Francisco/446-Bayview-Cir-94124/home/1231840,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41099800,N,Y,37.7328521,-122.3961859
PAST SALE,September-11-2025,Single Family Residential,1587 Revere Ave,San Francisco,CA,94124,850000,3,2.0,SAN FRANCISCO,1681,2495,1932,,506,,Sold,,,https://www.redfin.com/CA/San-Francisco/1587-Revere-Ave-94124/home/1166908,MLSListings,ML82008323,N,Y,37.7313688,-122.3900639
PAST SALE,October-2-2025,Single Family Residential,1675 Quint St,San Francisco,CA,94124,950000,3,2.0,SF District 10,,2722,1947,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1675-Quint-St-94124/home/1055135,San Francisco MLS,425041962,N,Y,37.7355075,-122.3978797
PAST SALE,November-25-2025,Single Family Residential,83 Kirkwood Ave,San Francisco,CA,94124,950000,3,2.5,SF District 10,1522,1450,,,624,480,Sold,,,https://www.redfin.com/CA/San-Francisco/83-Kirkwood-Ave-94124/home/146949733,San Francisco MLS,425037436,N,Y,37.7272596,-122.3711757
PAST SALE,September-4-2025,Single Family Residential,1601 Newhall St,San Francisco,CA,94124,1175000,3,2.5,Silver Terrace,2025,3249,1951,,580,,Sold,,,https://www.redfin.com/CA/San-Francisco/1601-Newhall-St-94124/home/1944688,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41086290,N,Y,37.7341786,-122.3933805
PAST SALE,,Single Family Residential,130 Bridgeview Dr Unit A,San Francisco,CA,94124,1270000,3,3.0,,2282,3881,1957,,557,,,,,https://www.redfin.com/CA/San-Francisco/130-Bridgeview-Dr-94124/unit-A/home/2014302,,,N,Y,37.7351468,-122.3961955
