SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Condo/Co-op,815 Portwalk Pl #3407,Redwood City,CA,94065,808000,2,2.0,,850,,1987,,951,,,,,https://www.redfin.com/CA/Redwood-City/815-Portwalk-Pl-94065/unit-3407/home/1520378,,,N,Y,37.5375672,-122.2520865
PAST SALE,,Single Family Residential,760 Newport Cir,Redwood City,CA,94065,2162500,2,2.5,,1300,5069,1984,,1663,,,,,https://www.redfin.com/CA/Redwood-City/760-Newport-Cir-94065/home/1317460,,,N,Y,37.5345444,-122.2502142
PAST SALE,November-21-2025,Townhouse,610 Marlin Ct,Redwood City,CA,94065,1749000,2,2.5,REDWOOD CITY,1540,3080,1977,,1136,440,Sold,,,https://www.redfin.com/CA/Redwood-City/610-Marlin-Ct-94065/home/946071,MLSListings,ML82028093,N,Y,37.5336809,-122.2489933
PAST SALE,November-10-2025,Single Family Residential,535 Lanyard Dr,Redwood City,CA,94065,1907777,3,2.0,Redwood Shores,1150,8093,1971,,1659,,Sold,,,https://www.redfin.com/CA/Redwood-City/535-Lanyard-Dr-94065/home/1917155,MLSListings,ML82024165,N,Y,37.5256939,-122.2517051
PAST SALE,October-22-2025,Single Family Residential,3 Lido Cir,Redwood City,CA,94065,2050000,3,2.0,REDWOOD CITY,1560,4119,1978,,1314,164,Sold,,,https://www.redfin.com/CA/Redwood-City/3-Lido-Cir-94065/home/940488,MLSListings,ML82022812,N,Y,37.5315357,-122.2434048
PAST SALE,November-21-2025,Single Family Residential,2009 Gossamer Ave,Redwood City,CA,94065,2070000,3,2.5,Redwood Shores,1870,3375,1997,,1107,345,Sold,,,https://www.redfin.com/CA/Redwood-City/2009-Gossamer-Ave-94065/home/2049024,MLSListings,ML82025169,N,Y,37.5444203,-122.2364375
PAST SALE,October-24-2025,Single Family Residential,631 Marlin Ct,Redwood City,CA,94065,4200000,4,2.5,REDWOOD CITY,3077,8750,1975,,1365,,Sold,,,https://www.redfin.com/CA/Redwood-City/631-Marlin-Ct-94065/home/1948384,MLSListings,ML82021386,N,Y,37.5348069,-122.2484795
PAST SALE,November-21-2025,Single Family Residential,29 Barcelona Cir,Redwood City,CA,94065,2688000,4,2.5,REDWOOD CITY,2490,4469,1979,,1080,200,Sold,,,https://www.redfin.com/CA/Redwood-City/29-Barcelona-Cir-94065/home/1865697,MLSListings,ML82025830,N,Y,37.5326218,-122.2424563
PAST SALE,October-24-2025,Condo/Co-op,420 Barnegat Ln,Redwood City,CA,94065,1200000,2,2.0,Redwood Shores,1359,,1979,,883,644,Sold,,,https://www.redfin.com/CA/Redwood-City/420-Barnegat-Ln-94065/home/988425,MLSListings,ML82022629,N,Y,37.535839,-122.246117
