SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,September-5-2025,Condo/Co-op,320 Riesling Ave #23,Milpitas,CA,95035,1150000,3,2.5,Not Listed,1552,1223,2018,,741,690,Sold,,,https://www.redfin.com/CA/Milpitas/320-Riesling-Ave-95035/unit-23/home/168866898,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41108636,N,Y,37.4079649,-121.8938788
PAST SALE,,Single Family Residential,181 Park Hill Dr,Milpitas,CA,95035,1405000,5,2.0,,1987,7095,1962,,707,,,,,https://www.redfin.com/CA/Milpitas/181-Park-Hill-Dr-95035/home/1245013,,,N,Y,37.4376754,-121.887477
PAST SALE,October-14-2025,Townhouse,1958 Trento Loop,Milpitas,CA,95035,1230000,3,3.0,MILPITAS,1767,530,2016,,696,397,Sold,,,https://www.redfin.com/CA/Milpitas/1958-Trento-Loop-95035/home/109248144,MLSListings,ML82019261,N,Y,37.4044559,-121.8936147
PAST SALE,October-14-2025,Townhouse,2036 Tarob Ct,Milpitas,CA,95035,1210000,3,3.0,MILPITAS,1467,647,2020,,825,434,Sold,,,https://www.redfin.com/CA/Milpitas/2036-Tarob-Ct-95035/home/176493819,MLSListings,ML82019926,N,Y,37.405084,-121.891058
PAST SALE,September-22-2025,Single Family Residential,264 Edgewater Dr,Milpitas,CA,95035,2000000,3,2.5,Milpitas,2301,8900,1993,,869,102,Sold,,,https://www.redfin.com/CA/Milpitas/264-Edgewater-Dr-95035/home/1257339,"bridgeMLS, Bay East AOR, or Contra Costa AOR",ML82020268,N,Y,37.437286,-121.9016304
PAST SALE,November-4-2025,Single Family Residential,253 Park Hill Dr,Milpitas,CA,95035,1400000,4,2.0,MILPITAS,1398,7095,1962,,1001,,Sold,,,https://www.redfin.com/CA/Milpitas/253-Park-Hill-Dr-95035/home/1158659,MLSListings,ML82020911,N,Y,37.4387,-121.8878142
PAST SALE,November-10-2025,Single Family Residential,2327 Farmcrest St,Milpitas,CA,95035,1310000,2,2.0,MILPITAS,1335,4200,1989,,981,207,Sold,,,https://www.redfin.com/CA/Milpitas/2327-Farmcrest-St-95035/home/574411,MLSListings,ML82023910,N,Y,37.4243169,-121.8631538
PAST SALE,September-26-2025,Single Family Residential,172 Evening Star Ct,Milpitas,CA,95035,1220000,3,2.0,Milpitas,1298,3000,1969,,940,30,Sold,,,https://www.redfin.com/CA/Milpitas/172-Evening-Star-Ct-95035/home/167192245,MLSListings,ML82016764,N,Y,37.4148344,-121.9057299
PAST SALE,November-7-2025,Single Family Residential,474 Oliver St,Milpitas,CA,95035,1260000,3,1.0,Milpitas,900,6205,1960,,1400,,Sold,,,https://www.redfin.com/CA/Milpitas/474-Oliver-St-95035/home/1445316,MLSListings,ML82023997,N,Y,37.4621056,-121.9036125
PAST SALE,November-6-2025,Single Family Residential,773 Heflin St,Milpitas,CA,95035,1830000,3,2.0,MILPITAS,1497,6000,1971,,1222,,Sold,,,https://www.redfin.com/CA/Milpitas/773-Heflin-St-95035/home/1457679,MLSListings,ML82017409,N,Y,37.4490604,-121.8967992
PAST SALE,September-30-2025,Single Family Residential,1299 Fallen Leaf Dr,Milpitas,CA,95035,1680000,4,2.5,MILPITAS,1824,7000,1969,,921,30,Sold,,,https://www.redfin.com/CA/Milpitas/1299-Fallen-Leaf-Dr-95035/home/167192364,MLSListings,ML82020662,N,Y,37.4116267,-121.9050133
PAST SALE,November-10-2025,Townhouse,7 Crystal Ct,Milpitas,CA,95035,1175000,3,2.5,MILPITAS,1371,1033,1996,,857,393,Sold,,,https://www.redfin.com/CA/Milpitas/7-Crystal-Ct-95035/home/1276044,MLSListings,ML82018908,N,Y,37.4338028,-121.9078654
PAST SALE,October-31-2025,Single Family Residential,1612 Tahoe Dr,Milpitas,CA,95035,1778000,3,2.0,MILPITAS,1553,6100,1968,,1145,,Sold,,,https://www.redfin.com/CA/Milpitas/1612-Tahoe-Dr-95035/home/566229,MLSListings,ML82022898,N,Y,37.4206012,-121.8718934
PAST SALE,October-27-2025,Single Family Residential,1209 Glacier Dr,Milpitas,CA,95035,2120625,4,2.0,MILPITAS,1732,5700,1969,,1224,,Sold,,,https://www.redfin.com/CA/Milpitas/1209-Glacier-Dr-95035/home/1609985,MLSListings,ML82021774,N,Y,37.4252445,-121.8814375
PAST SALE,November-7-2025,Single Family Residential,1084 N Hillview Dr,Milpitas,CA,95035,2351000,4,3.0,MILPITAS,2183,6300,1979,,1077,,Sold,,,https://www.redfin.com/CA/Milpitas/1084-N-Hillview-Dr-95035/home/1093844,MLSListings,ML82023527,N,Y,37.449885,-121.8935704
PAST SALE,November-10-2025,Single Family Residential,1536 Sonoma Dr,Milpitas,CA,95035,2115000,4,2.0,Milpitas,1737,5700,1966,,1218,,Sold,,,https://www.redfin.com/CA/Milpitas/1536-Sonoma-Dr-95035/home/1020986,MLSListings,ML82023773,N,Y,37.4210678,-121.874148
PAST SALE,October-15-2025,Single Family Residential,1269 Knollview Dr,Milpitas,CA,95035,2575000,4,2.5,MILPITAS,2412,6000,1978,,1068,,Sold,,,https://www.redfin.com/CA/Milpitas/1269-Knollview-Dr-95035/home/619697,MLSListings,ML82021979,N,Y,37.4501239,-121.9059192
PAST SALE,November-3-2025,Single Family Residential,559 Walnut Dr,Milpitas,CA,95035,1333000,3,2.0,MILPITAS MANOR,1253,7200,1960,,1064,,Sold,,,https://www.redfin.com/CA/Milpitas/559-Walnut-Dr-95035/home/1319426,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41113208,N,Y,37.4370867,-121.9165932
PAST SALE,September-18-2025,Single Family Residential,1559 Mount Diablo Ave,Milpitas,CA,95035,1680000,3,2.0,MILPITAS,1249,5500,1966,,1345,,Sold,,,https://www.redfin.com/CA/Milpitas/1559-Mount-Diablo-Ave-95035/home/569263,MLSListings,ML82018670,N,Y,37.4234534,-121.8744993
PAST SALE,October-1-2025,Single Family Residential,974 Dempsey Rd,Milpitas,CA,95035,1265000,2,2.0,MILPITAS,1271,4494,1981,,995,,Sold,,,https://www.redfin.com/CA/Milpitas/974-Dempsey-Rd-95035/home/1668131,MLSListings,ML82018736,N,Y,37.4210826,-121.8814545
PAST SALE,November-3-2025,Townhouse,392 Terra Mesa Way,Milpitas,CA,95035,1120000,3,2.5,MILPITAS,1375,,1992,,815,277,Sold,,,https://www.redfin.com/CA/Milpitas/392-Terra-Mesa-Way-95035/home/1559569,MLSListings,ML82022768,N,Y,37.4508623,-121.9167411
PAST SALE,September-11-2025,Condo/Co-op,1452 Lavender Loop,Milpitas,CA,95035,1115000,3,2.5,Milpitas,1631,,2018,,684,364,Sold,,,https://www.redfin.com/CA/Milpitas/1452-Lavender-Loop-95035/home/167194020,"bridgeMLS, Bay East AOR, or Contra Costa AOR",ML82013868,N,Y,37.4133638,-121.8889475
PAST SALE,November-19-2025,Single Family Residential,521 Topham Ct,Milpitas,CA,95035,3282000,5,4.5,MILPITAS,3310,6010,2005,,992,,Sold,,,https://www.redfin.com/CA/Milpitas/521-Topham-Ct-95035/home/12177588,MLSListings,ML82025361,N,Y,37.4437373,-121.8832084
PAST SALE,September-23-2025,Single Family Residential,1388 Elkwood Dr,Milpitas,CA,95035,1603000,4,2.5,MILPITAS,1867,3220,1991,,859,,Sold,,,https://www.redfin.com/CA/Milpitas/1388-Elkwood-Dr-95035/home/550682,MLSListings,ML82013283,N,Y,37.4499372,-121.9135465
PAST SALE,September-11-2025,Condo/Co-op,1975 Landess Ave,Milpitas,CA,95035,565000,2,1.0,Not Listed,900,1430,1973,,628,500,Sold,,,https://www.redfin.com/CA/Milpitas/1975-Landess-Ave-95035/home/741230,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41108809,N,Y,37.4187729,-121.8691216
PAST SALE,September-16-2025,Single Family Residential,1607 Kennedy Dr,Milpitas,CA,95035,1825200,4,2.0,MILPITAS,1463,6510,1979,,1248,,Sold,,,https://www.redfin.com/CA/Milpitas/1607-Kennedy-Dr-95035/home/939362,MLSListings,ML82018543,N,Y,37.4434478,-121.880216
PAST SALE,September-10-2025,Townhouse,418 Desert Holly St,Milpitas,CA,95035,1440000,4,3.5,MILPITAS,1963,720,2018,,734,390,Sold,,,https://www.redfin.com/CA/Milpitas/418-Desert-Holly-St-95035/home/167189001,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41107363,N,Y,37.4475539,-121.9176017
PAST SALE,October-6-2025,Single Family Residential,623 Prada Dr,Milpitas,CA,95035,1925000,4,2.5,MILPITAS,1976,6195,1978,,974,,Sold,,,https://www.redfin.com/CA/Milpitas/623-Prada-Dr-95035/home/1448565,MLSListings,ML82013066,N,Y,37.4445421,-121.8856426
PAST SALE,September-23-2025,Single Family Residential,722 Jennifer Way,Milpitas,CA,95035,1580000,4,2.5,MILPITAS,1860,2700,1984,,849,365,Sold,,,https://www.redfin.com/CA/Milpitas/722-Jennifer-Way-95035/home/1247937,MLSListings,ML82019428,N,Y,37.44169,-121.9066
PAST SALE,September-16-2025,Single Family Residential,2197 Shiloh Ave,Milpitas,CA,95035,1800000,3,2.0,MILPITAS,1300,6000,1971,,1385,,Sold,,,https://www.redfin.com/CA/Milpitas/2197-Shiloh-Ave-95035/home/1800694,MLSListings,ML82018240,N,Y,37.428923,-121.8647956
PAST SALE,October-27-2025,Single Family Residential,830 Aaron Park Dr,Milpitas,CA,95035,2720000,4,3.0,MILPITAS,2496,6325,1986,,1090,,Sold,,,https://www.redfin.com/CA/Milpitas/830-Aaron-Park-Dr-95035/home/557119,MLSListings,ML82022744,N,Y,37.4431848,-121.9019318
PAST SALE,November-10-2025,Single Family Residential,559 Bayview Park Dr,Milpitas,CA,95035,1650000,4,3.0,MILPITAS,2000,5000,1984,,825,255,Sold,,,https://www.redfin.com/CA/Milpitas/559-Bayview-Park-Dr-95035/home/1376773,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41115008,N,Y,37.4451764,-121.8785223
PAST SALE,October-17-2025,Townhouse,187 Waterford Meadow Ct,Milpitas,CA,95035,1304000,3,2.5,Milpitas,1427,,1994,,914,291,Sold,,,https://www.redfin.com/CA/Milpitas/187-Waterford-Meadow-Ct-95035/home/556881,San Francisco MLS,425073231,N,Y,37.4344563,-121.9040351
