SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,,Single Family Residential,1287 Chateau Dr,San Jose,CA,95120,2675000,4,4.0,,3166,21576,1966,,845,,,,,https://www.redfin.com/CA/San-Jose/1287-Chateau-Dr-95120/home/1556836,,,N,Y,37.2077206,-121.8652075
PAST SALE,,Single Family Residential,1483 Montalban Dr,San Jose,CA,95120,2115000,5,3.0,,2278,8470,1965,,928,,,,,https://www.redfin.com/CA/San-Jose/1483-Montalban-Dr-95120/home/1432405,,,N,Y,37.2262032,-121.8955085
PAST SALE,,Single Family Residential,6717 Crystal Springs Dr,San Jose,CA,95120,2950000,5,3.0,,2197,12375,1967,,1343,,,,,https://www.redfin.com/CA/San-Jose/6717-Crystal-Springs-Dr-95120/home/1794394,,,N,Y,37.2112498,-121.8736195
PAST SALE,,Single Family Residential,1164 Via Mateo,San Jose,CA,95120,1650000,3,2.0,,1999,9430,1969,,825,,,,,https://www.redfin.com/CA/San-Jose/1164-Via-Mateo-95120/home/1330494,,,N,Y,37.2228319,-121.8701712
PAST SALE,October-17-2025,Single Family Residential,1256 Hillcrest Dr,San Jose,CA,95120,2975000,4,2.5,SAN JOSE,2508,11340,1961,,1186,,Sold,,,https://www.redfin.com/CA/San-Jose/1256-Hillcrest-Dr-95120/home/1317825,MLSListings,ML82025165,N,Y,37.2131238,-121.8695123
PAST SALE,September-26-2025,Single Family Residential,7330 Alexis Manor Pl,San Jose,CA,95120,2375000,5,3.0,SAN JOSE,2723,6785,1999,,872,,Sold,,,https://www.redfin.com/CA/San-Jose/7330-Alexis-Manor-Pl-95120/home/1195313,MLSListings,ML82023077,N,Y,37.198042,-121.8317928
PAST SALE,September-9-2025,Single Family Residential,6130 Paseo Pueblo Dr,San Jose,CA,95120,1665000,4,2.0,SAN JOSE,1792,7980,1968,,929,,Sold,,,https://www.redfin.com/CA/San-Jose/6130-Paseo-Pueblo-Dr-95120/home/927022,MLSListings,ML82015753,N,Y,37.2305601,-121.8749094
PAST SALE,October-9-2025,Single Family Residential,1464 Athenour Ct,San Jose,CA,95120,2256000,4,2.5,SAN JOSE,2008,8892,1973,,1124,,Sold,,,https://www.redfin.com/CA/San-Jose/1464-Athenour-Ct-95120/home/1718751,MLSListings,ML82021513,N,Y,37.229449,-121.8932663
PAST SALE,October-10-2025,Single Family Residential,6698 Mount Pakron Dr,San Jose,CA,95120,2125000,3,2.0,SAN JOSE,1695,11163,1969,,1254,,Sold,,,https://www.redfin.com/CA/San-Jose/6698-Mount-Pakron-Dr-95120/home/1004668,MLSListings,ML82018393,N,Y,37.217597,-121.8506205
PAST SALE,October-6-2025,Single Family Residential,1110 Mcintosh Creek Dr,San Jose,CA,95120,2341000,4,2.5,SAN JOSE,2574,8125,1974,,909,,Sold,,,https://www.redfin.com/CA/San-Jose/1110-McIntosh-Creek-Dr-95120/home/717800,MLSListings,ML82019959,N,Y,37.2051463,-121.8443185
PAST SALE,September-10-2025,Single Family Residential,1045 Alamitos Creek Dr,San Jose,CA,95120,1475000,4,2.5,SAN JOSE,1470,2500,1985,,1003,78,Sold,,,https://www.redfin.com/CA/San-Jose/1045-Alamitos-Creek-Dr-95120/home/1531177,MLSListings,ML82011340,N,Y,37.2000822,-121.8303617
PAST SALE,October-15-2025,Single Family Residential,6392 Farm Hill Way,San Jose,CA,95120,1610000,3,2.0,San Jose,1125,5885,1962,,1431,,Sold,,,https://www.redfin.com/CA/San-Jose/6392-Farm-Hill-Way-95120/home/1243931,MLSListings,ML82017614,N,Y,37.2248018,-121.8643545
PAST SALE,November-13-2025,Single Family Residential,1101 Culligan Blvd,San Jose,CA,95120,2550000,4,3.5,SAN JOSE,2556,10355,1964,,998,,Sold,,,https://www.redfin.com/CA/San-Jose/1101-Culligan-Blvd-95120/home/805210,MLSListings,ML82024364,N,Y,37.2240431,-121.8667803
PAST SALE,October-28-2025,Single Family Residential,20560 Henwood Rd,San Jose,CA,95120,1750000,3,2.0,SAN JOSE,1550,72689,1946,,1129,,Sold,,,https://www.redfin.com/CA/San-Jose/20560-Henwood-Rd-95120/home/1004475,MLSListings,ML82021046,N,Y,37.210928,-121.8265842
PAST SALE,September-5-2025,Single Family Residential,6106 Calle Esperanza,San Jose,CA,95120,2025000,4,2.0,SAN JOSE,1796,7920,1972,,1128,,Sold,,,https://www.redfin.com/CA/San-Jose/6106-Calle-Esperanza-95120/home/1217816,MLSListings,ML82017672,N,Y,37.2278133,-121.8901378
PAST SALE,November-6-2025,Single Family Residential,6803 Lenwood Way,San Jose,CA,95120,2220000,3,2.0,SAN JOSE,2020,11900,1966,,1099,,Sold,,,https://www.redfin.com/CA/San-Jose/6803-Lenwood-Way-95120/home/932494,MLSListings,ML82017836,N,Y,37.2128232,-121.8542818
PAST SALE,October-9-2025,Single Family Residential,1033 Bright Oak Pl,San Jose,CA,95120,2550000,4,2.5,SAN JOSE,2240,12000,1969,,1138,60,Sold,,,https://www.redfin.com/CA/San-Jose/1033-Bright-Oak-Pl-95120/home/1067899,MLSListings,ML82021151,N,Y,37.2151197,-121.8488489
PAST SALE,November-10-2025,Single Family Residential,6698 Charter Oak Pl,San Jose,CA,95120,2575000,5,3.0,SAN JOSE,2585,8050,1972,,996,59,Sold,,,https://www.redfin.com/CA/San-Jose/6698-Charter-Oak-Pl-95120/home/1004516,MLSListings,ML82021944,N,Y,37.2172402,-121.8461102
PAST SALE,October-6-2025,Townhouse,1142 Trevino Ter,San Jose,CA,95120,1345000,3,2.5,SAN JOSE,1998,2421,1988,,673,457,Sold,,,https://www.redfin.com/CA/San-Jose/1142-Trevino-Ter-95120/home/932422,MLSListings,ML82019788,N,Y,37.2197419,-121.8643777
PAST SALE,September-12-2025,Single Family Residential,6575 Jeremie Dr,San Jose,CA,95120,2700000,4,3.0,SAN JOSE,2496,8040,1968,,1082,,Sold,,,https://www.redfin.com/CA/San-Jose/6575-Jeremie-Dr-95120/home/930417,MLSListings,ML82018158,N,Y,37.2177153,-121.8665256
PAST SALE,November-7-2025,Single Family Residential,1066 Quail Creek Cir,San Jose,CA,95120,2150000,3,3.0,SAN JOSE,2372,5610,1990,,906,102,Sold,,,https://www.redfin.com/CA/San-Jose/1066-Quail-Creek-Cir-95120/home/775501,MLSListings,ML82024330,N,Y,37.2015288,-121.8503678
PAST SALE,November-7-2025,Single Family Residential,5842 Maracaibo Dr,San Jose,CA,95120,2525000,4,2.5,SAN JOSE,2204,8424,1971,,1146,,Sold,,,https://www.redfin.com/CA/San-Jose/5842-Maracaibo-Dr-95120/home/930636,MLSListings,ML82025102,N,Y,37.2377236,-121.883821
